districtNumber;districtName;orderList;name;age;votes;nomParty;minor
38;Severomoravskı;24;Holeèek Bohuslav;49;13;ÈSNS;1
38;Severomoravskı;25;Vaverka Jaromír;53;13;ÈSNS;1
38;Severomoravskı;26;Pluháèek Marek;29;33;ÈSNS;1
38;Severomoravskı;27;Sedláèek Jozef;51;10;ÈSNS;1
38;Severomoravskı;28;Baroš Jiøí;36;18;ÈSNS;1
38;Severomoravskı;29;Charbut Jaroslav;57;4;ÈSNS;1
38;Severomoravskı;30;Hofmanová Vìra;58;4;ÈSNS;1
38;Severomoravskı;31;Pavlík Jan;50;20;ÈSNS;1
38;Severomoravskı;32;Talík Jiøí;46;7;ÈSNS;1
38;Severomoravskı;33;Trnka Pavel;48;21;ÈSNS;1
38;Severomoravskı;34;Sirùèek Zdenìk;58;3;ÈSNS;1
38;Severomoravskı;35;Booò Milan;63;5;ÈSNS;1
38;Severomoravskı;36;Bøezina Milan;62;4;ÈSNS;1
38;Severomoravskı;37;Pechan Ota;68;14;ÈSNS;1
38;Severomoravskı;38;Galgánek Aleš;23;11;ÈSNS;1
38;Severomoravskı;39;Bocek Josef;55;8;ÈSNS;1
38;Severomoravskı;40;Domácí Petr;55;14;ÈSNS;1
38;Severomoravskı;41;Gajdošová Lenka;34;10;ÈSNS;1
38;Severomoravskı;42;Molèík Oldøich;47;6;ÈSNS;1
38;Severomoravskı;43;Sobotka Jindøich;39;32;ÈSNS;1
38;Severomoravskı;44;Sumara Rudolf;61;12;ÈSNS;1
38;Severomoravskı;45;Marek Tomáš;52;3;ÈSNS;1
38;Severomoravskı;46;Richtár Vojtìch;70;9;ÈSNS;1
38;Severomoravskı;47;Málková Jarmila;57;13;ÈSNS;1
38;Severomoravskı;48;Smetana Ludìk;54;3;ÈSNS;1
38;Severomoravskı;49;Kraus Gustav;60;12;ÈSNS;1
38;Severomoravskı;50;Heiniš Zdenìk;54;9;ÈSNS;1
38;Severomoravskı;51;Lapiš Petr;28;5;ÈSNS;1
38;Severomoravskı;52;Drabík Tomáš;30;15;ÈSNS;1
31;Praha;1;Krùta Richard;67;0;SDÈR;1
31;Praha;2;Hynek Jaroslav;51;0;SDÈR;1
32;Støedoèeskı;1;Jangl Miroslav;79;0;SDÈR;1
32;Støedoèeskı;2;Hemrová Marie;66;0;SDÈR;1
32;Støedoèeskı;3;Novák Josef;77;0;SDÈR;1
32;Støedoèeskı;4;Hemr Josef;60;0;SDÈR;1
33;Jihoèeskı;1;Èihák Antonín;50;0;SDÈR;1
34;Západoèeskı;1;Krstevová Anna;45;0;SDÈR;1
35;Severoèeskı;1;Hodboïová Jaroslava;60;0;SDÈR;1
36;Vıchodoèeskı;1;Vacek Miroslav;75;0;SDÈR;1
37;Jihomoravskı;1;Pech Bohuslav;66;0;SDÈR;1
37;Jihomoravskı;2;Zuzáková Marie;62;0;SDÈR;1
37;Jihomoravskı;3;Zahradníková Ludmila;65;0;SDÈR;1
38;Severomoravskı;1;Maleòák Václav;62;0;SDÈR;1
38;Severomoravskı;2;Ohneiser Vilém;64;0;SDÈR;1
38;Severomoravskı;3;Kubalová Marie;67;0;SDÈR;1
31;Praha;1;Koblovskı Petr;23;0;A2000;1
32;Støedoèeskı;1;Korda Jiøí;41;0;A2000;1
33;Jihoèeskı;1;Rybáø Vít;22;0;A2000;1
34;Západoèeskı;1;Stefanovová Zuzana;33;0;A2000;1
35;Severoèeskı;1;Starı Jaroslav;49;0;A2000;1
36;Vıchodoèeskı;1;Špatenka Karel;56;0;A2000;1
37;Jihomoravskı;1;Kratochvíl Lukáš;22;0;A2000;1
38;Severomoravskı;1;Vidura Pavel;27;0;A2000;1
31;Praha;1;Jirkal Vlastimil;56;0;PB;1
31;Praha;2;Sušickı Jiøí;64;0;PB;1
31;Praha;3;Strejc Josef;50;0;PB;1
31;Praha;4;Hausenblas Karel;67;0;PB;1
31;Praha;5;Vaníèek Petr;66;0;PB;1
31;Praha;6;Franc Jiøí;65;0;PB;1
31;Praha;7;Køí Rudolf;58;0;PB;1
31;Praha;8;Konfršt František;70;0;PB;1
32;Støedoèeskı;1;Porcal Jan;53;0;PB;1
32;Støedoèeskı;2;Franc Pavel;65;0;PB;1
32;Støedoèeskı;3;Rychetníková Zdeòka;60;0;PB;1
32;Støedoèeskı;4;Kobylka Václav;51;0;PB;1
32;Støedoèeskı;5;Zinzer Alexandr;51;0;PB;1
32;Støedoèeskı;6;Šafaøík Pavel;58;0;PB;1
32;Støedoèeskı;7;Pospíšil Miroslav;85;0;PB;1
32;Støedoèeskı;8;Chyskı Jan;30;0;PB;1
32;Støedoèeskı;9;Kopp Jan;44;0;PB;1
31;Praha;1;Kroupa Daniel;49;0;ODA;1
31;Praha;2;Jeek Josef;41;0;ODA;1
31;Praha;3;Szennai Tomáš;33;0;ODA;1
31;Praha;4;Nováková Jiøina;52;0;ODA;1
31;Praha;5;Keller Karel;54;0;ODA;1
31;Praha;6;Hejlek Jiøí;46;0;ODA;1
31;Praha;7;Sporková Jaroslava;46;0;ODA;1
31;Praha;8;Sıkora Vladimír;58;0;ODA;1
31;Praha;9;Heller Josef;55;0;ODA;1
31;Praha;10;Sedeke Martin;32;0;ODA;1
31;Praha;11;Miková Magdalena;41;0;ODA;1
31;Praha;12;Ruml Vladimír;47;0;ODA;1
31;Praha;13;Potluka Oto;25;0;ODA;1
31;Praha;14;Herda Jan;49;0;ODA;1
31;Praha;15;Dušátko František;24;0;ODA;1
31;Praha;16;Barek Stanislav;42;0;ODA;1
31;Praha;17;Holubová Vìnceslava;44;0;ODA;1
31;Praha;18;Jablonskı Vladimír;48;0;ODA;1
31;Praha;19;Šímová Eva;49;0;ODA;1
31;Praha;20;Souèek Jan;33;0;ODA;1
31;Praha;21;Hadariè Ctibor;24;0;ODA;1
31;Praha;22;Ladin Valerij;44;0;ODA;1
31;Praha;23;Soukup Tomáš;44;0;ODA;1
31;Praha;24;Tišnovskı Stanislav;64;0;ODA;1
31;Praha;25;Kalabza Milan;54;0;ODA;1
31;Praha;26;Nacu Roman;28;0;ODA;1
31;Praha;27;Polcar Ladislav;44;0;ODA;1
31;Praha;28;Èílová Eva;28;0;ODA;1
31;Praha;29;Koláø Martin;30;0;ODA;1
31;Praha;30;Tosek Lubomír;46;0;ODA;1
31;Praha;31;Bøeèka Josef;44;0;ODA;1
31;Praha;32;Èermák Blahoslav;57;0;ODA;1
31;Praha;33;Sedláèek Tomáš;33;0;ODA;1
31;Praha;34;Hruška Miroslav;65;0;ODA;1
31;Praha;35;Pavelka Zdenìk;50;0;ODA;1
31;Praha;36;Perlín Radim;36;0;ODA;1
32;Støedoèeskı;1;Mirka Vladimír;43;0;ODA;1
32;Støedoèeskı;2;Mareš Petr;60;0;ODA;1
32;Støedoèeskı;3;Drnec Petr;36;0;ODA;1
32;Støedoèeskı;4;Králík František;61;0;ODA;1
32;Støedoèeskı;5;Gruša Zdenìk;57;0;ODA;1
32;Støedoèeskı;6;Povolnı František;48;0;ODA;1
32;Støedoèeskı;7;Košálová Ludmila;50;0;ODA;1
32;Støedoèeskı;8;Køováèková Lenka;29;0;ODA;1
32;Støedoèeskı;9;Šrámková Jana;47;0;ODA;1
32;Støedoèeskı;10;Mlch Vladimír;66;0;ODA;1
32;Støedoèeskı;11;Lysenková Marie;46;0;ODA;1
32;Støedoèeskı;12;Streublová Zuzana;46;0;ODA;1
32;Støedoèeskı;13;Vítek Josef;47;0;ODA;1
32;Støedoèeskı;14;Friebert Pavel;32;0;ODA;1
32;Støedoèeskı;15;Martínková Ludmila;64;0;ODA;1
32;Støedoèeskı;16;Sedlák Karel;42;0;ODA;1
32;Støedoèeskı;17;Kejha Jiøí;42;0;ODA;1
32;Støedoèeskı;18;Šteiger Zdenìk;62;0;ODA;1
32;Støedoèeskı;19;Muík Pøemysl;33;0;ODA;1
32;Støedoèeskı;20;Vochyán Lubomír;34;0;ODA;1
32;Støedoèeskı;21;Herman Jiøí;41;0;ODA;1
32;Støedoèeskı;22;Lexa Michal;40;0;ODA;1
32;Støedoèeskı;23;Richter Vladimír;51;0;ODA;1
32;Støedoèeskı;24;Paulus Martin;26;0;ODA;1
32;Støedoèeskı;25;Srp Pavel;57;0;ODA;1
32;Støedoèeskı;26;Domanja Humbert;44;0;ODA;1
32;Støedoèeskı;27;Murová Boena;50;0;ODA;1
32;Støedoèeskı;28;Kubásek Petr;46;0;ODA;1
32;Støedoèeskı;29;Topinka Petr;37;0;ODA;1
32;Støedoèeskı;30;Charvát Petr;49;0;ODA;1
32;Støedoèeskı;31;Tesaø Luboš;34;0;ODA;1
34;Západoèeskı;1;Kotek Jiøí;40;0;ODA;1
34;Západoèeskı;2;Horník Jan;44;0;ODA;1
34;Západoèeskı;3;Zámostná Olga;59;0;ODA;1
34;Západoèeskı;4;Štern Ivan;48;0;ODA;1
34;Západoèeskı;5;Bláhovec Jiøí;46;0;ODA;1
34;Západoèeskı;6;Stelzer Pavel;48;0;ODA;1
34;Západoèeskı;7;Fojtíèek Ctibor;60;0;ODA;1
34;Západoèeskı;8;Kylián Josef;69;0;ODA;1
34;Západoèeskı;9;Veselı Antonín Paed;52;0;ODA;1
34;Západoèeskı;10;Pospíšil Jiøí;22;0;ODA;1
34;Západoèeskı;11;Zborníková Arlena;31;0;ODA;1
34;Západoèeskı;12;Kozderková Kristina;43;0;ODA;1
34;Západoèeskı;13;Kalivoda Jiøí;21;0;ODA;1
34;Západoèeskı;14;Èiviš Roman;32;0;ODA;1
34;Západoèeskı;15;Houšková Boena;57;0;ODA;1
34;Západoèeskı;16;Netolická Jana;60;0;ODA;1
34;Západoèeskı;17;Bednáø Milan;66;0;ODA;1
34;Západoèeskı;18;Pelcmanová Anna;53;0;ODA;1
34;Západoèeskı;19;Boèko Karel;48;0;ODA;1
34;Západoèeskı;20;Pospíšilová Dagmar;51;0;ODA;1
34;Západoèeskı;21;Paleèek Karel;21;0;ODA;1
34;Západoèeskı;22;Šik Miroslav;38;0;ODA;1
34;Západoèeskı;23;Šejvar Petr;21;0;ODA;1
34;Západoèeskı;24;Brom Hynek;22;0;ODA;1
35;Severoèeskı;1;Valvoda Boøek;60;0;ODA;1
35;Severoèeskı;2;Gamba Robert;36;0;ODA;1
35;Severoèeskı;3;Èermák František;48;0;ODA;1
35;Severoèeskı;4;Pech Rostislav;29;0;ODA;1
35;Severoèeskı;5;Kuba Miroslav;51;0;ODA;1
35;Severoèeskı;6;Holíková Stanislava;50;0;ODA;1
35;Severoèeskı;7;Baant Petr;47;0;ODA;1
35;Severoèeskı;8;Nádvorník Petr;51;0;ODA;1
35;Severoèeskı;9;Flossmann František;49;0;ODA;1
35;Severoèeskı;10;Hojdarová Šárka;30;0;ODA;1
35;Severoèeskı;11;Kuèerová Marie;52;0;ODA;1
35;Severoèeskı;12;Hofman Jan;32;0;ODA;1
35;Severoèeskı;13;Šlechta Luboš;37;0;ODA;1
35;Severoèeskı;14;Rain Jiøí;33;0;ODA;1
35;Severoèeskı;15;Ptáèník Petr;51;0;ODA;1
35;Severoèeskı;16;Nìmec Jan;56;0;ODA;1
35;Severoèeskı;17;Wiesnerová Alena;43;0;ODA;1
35;Severoèeskı;18;Èihula Ervín;54;0;ODA;1
35;Severoèeskı;19;Helcl Václav;57;0;ODA;1
35;Severoèeskı;20;Hoza Václav;53;0;ODA;1
35;Severoèeskı;21;Led Miroslav;65;0;ODA;1
35;Severoèeskı;22;Øezáè Václav;38;0;ODA;1
35;Severoèeskı;23;Rybák Milan;43;0;ODA;1
35;Severoèeskı;24;Trapani Daniel;39;0;ODA;1
35;Severoèeskı;25;Suska Miroslav;50;0;ODA;1
35;Severoèeskı;26;Laholík Václav;50;0;ODA;1
35;Severoèeskı;27;Soldánová Irena;45;0;ODA;1
35;Severoèeskı;28;Keil  Ivo;46;0;ODA;1
35;Severoèeskı;29;Bajer Miroslav;54;0;ODA;1
35;Severoèeskı;30;Fiala Vlastimil;49;0;ODA;1
35;Severoèeskı;31;Hrodek Bohumil;58;0;ODA;1
35;Severoèeskı;32;Forejt Josef;63;0;ODA;1
35;Severoèeskı;33;Kotrè Josef;32;0;ODA;1
35;Severoèeskı;34;Tyšer Jiøí;40;0;ODA;1
35;Severoèeskı;35;Nìmeèek Jaroslav;28;0;ODA;1
36;Vıchodoèeskı;1;Koláø Josef;55;0;ODA;1
36;Vıchodoèeskı;2;Srníèek Vlastislav;44;0;ODA;1
36;Vıchodoèeskı;3;Hadaè Pavel;49;0;ODA;1
36;Vıchodoèeskı;4;Arnošt Vojtìch;29;0;ODA;1
36;Vıchodoèeskı;5;Charamza Vladimír;65;0;ODA;1
36;Vıchodoèeskı;7;Marek Jiøí;38;0;ODA;1
36;Vıchodoèeskı;8;Molík František;40;0;ODA;1
36;Vıchodoèeskı;9;Hromádko Milan;47;0;ODA;1
37;Jihomoravskı;1;Mikala Jiøí;44;0;ODA;1
37;Jihomoravskı;2;Denèevová Ivana;32;0;ODA;1
37;Jihomoravskı;3;Sıkora Jiøí;39;0;ODA;1
37;Jihomoravskı;4;Hamerskı Milan;25;0;ODA;1
37;Jihomoravskı;5;Veleba Lubor;54;0;ODA;1
37;Jihomoravskı;6;Muselíková Miroslava;39;0;ODA;1
37;Jihomoravskı;7;Holı Miroslav;51;0;ODA;1
37;Jihomoravskı;8;Husárová Katarína;39;0;ODA;1
37;Jihomoravskı;9;Joch Jan;53;0;ODA;1
37;Jihomoravskı;10;Stojan Mojmír;30;0;ODA;1
37;Jihomoravskı;11;Puk Jaromír;53;0;ODA;1
37;Jihomoravskı;12;Vitula Jan;29;0;ODA;1
37;Jihomoravskı;13;Weigl Zdenìk;40;0;ODA;1
37;Jihomoravskı;14;Vévoda Radomil;44;0;ODA;1
37;Jihomoravskı;15;Andreas Zdenìk;39;0;ODA;1
37;Jihomoravskı;16;Kratochvílová Hana;34;0;ODA;1
37;Jihomoravskı;17;Straka Miloslav;48;0;ODA;1
37;Jihomoravskı;18;Nováková Olga;39;0;ODA;1
37;Jihomoravskı;19;Kamaryt Josef;34;0;ODA;1
37;Jihomoravskı;20;Toman František;48;0;ODA;1
37;Jihomoravskı;21;Jakubec Arnošt;54;0;ODA;1
37;Jihomoravskı;22;Kratochvíl Karel;52;0;ODA;1
37;Jihomoravskı;23;Nechvátal Vladislav;33;0;ODA;1
37;Jihomoravskı;24;Svobodová Helena;40;0;ODA;1
37;Jihomoravskı;25;Kotrbová Eva;43;0;ODA;1
37;Jihomoravskı;26;Rozprım Milan;52;0;ODA;1
37;Jihomoravskı;27;Zahrádka Jaroslav;37;0;ODA;1
37;Jihomoravskı;28;Hlaváèek Miloslav;58;0;ODA;1
37;Jihomoravskı;29;Štìpánek Jiøí;50;0;ODA;1
37;Jihomoravskı;30;Veselı Václav;34;0;ODA;1
37;Jihomoravskı;31;Šeda Ondøej;28;0;ODA;1
37;Jihomoravskı;32;Kacetlová Jana;41;0;ODA;1
37;Jihomoravskı;33;Holík Vojtìch;50;0;ODA;1
37;Jihomoravskı;34;Jäger Jaroslav;51;0;ODA;1
37;Jihomoravskı;35;Šrubaøová Jaroslava;36;0;ODA;1
37;Jihomoravskı;36;Trávníèková Dagmar;36;0;ODA;1
37;Jihomoravskı;37;Kazík Milan;53;0;ODA;1
37;Jihomoravskı;38;Vítek Jiøí;42;0;ODA;1
37;Jihomoravskı;39;Vaòhara Jan;26;0;ODA;1
37;Jihomoravskı;40;Moka Jaroslav;40;0;ODA;1
37;Jihomoravskı;41;Jager Tomáš;35;0;ODA;1
37;Jihomoravskı;42;Klimeš Václav;39;0;ODA;1
37;Jihomoravskı;43;Hrbáè Daniel;23;0;ODA;1
37;Jihomoravskı;44;Kopøiva Pavel;46;0;ODA;1
37;Jihomoravskı;45;Sobotka Lukáš;24;0;ODA;1
37;Jihomoravskı;46;Straka Antonín;45;0;ODA;1
37;Jihomoravskı;47;Rubina Pavel;51;0;ODA;1
37;Jihomoravskı;48;Rubina Aleš;22;0;ODA;1
37;Jihomoravskı;49;Rubinová Marie;37;0;ODA;1
37;Jihomoravskı;50;Èunát Libor;39;0;ODA;1
37;Jihomoravskı;51;Králíková Kvìta;25;0;ODA;1
37;Jihomoravskı;52;Skopalík Roman;22;0;ODA;1
37;Jihomoravskı;53;Holánek Miroslav;50;0;ODA;1
37;Jihomoravskı;54;Procházka Vladimír;24;0;ODA;1
37;Jihomoravskı;55;Weiglová Marie;32;0;ODA;1
37;Jihomoravskı;56;Pelikán Radek;48;0;ODA;1
37;Jihomoravskı;57;Weiglová Emílie;61;0;ODA;1
37;Jihomoravskı;58;Nehybová Jiøina;37;0;ODA;1
37;Jihomoravskı;59;Jirušek David;26;0;ODA;1
37;Jihomoravskı;60;Hamšík Martin;24;0;ODA;1
31;Praha;1;Lanè Radek;31;284;SZ;1
31;Praha;2;Sovová Zdeòka;45;88;SZ;1
31;Praha;3;Hurt Karel;43;140;SZ;1
31;Praha;4;Mìchura Petr;48;167;SZ;1
31;Praha;5;Haisová Marie;47;85;SZ;1
31;Praha;6;Èemus Petr;45;162;SZ;1
31;Praha;7;Zdìnovec Karel;32;39;SZ;1
31;Praha;8;Biedermannová Carola;50;97;SZ;1
31;Praha;9;Paulíèek Vít;31;31;SZ;1
31;Praha;10;Procházka Miloš;38;28;SZ;1
31;Praha;11;Chodounská Hana;45;115;SZ;1
31;Praha;12;Frûhauf Ivan;44;8;SZ;1
31;Praha;13;Koøínek Jan;31;24;SZ;1
31;Praha;14;Soukup Martin;21;142;SZ;1
31;Praha;15;Kadlecová Daniela Pharm;32;67;SZ;1
31;Praha;16;Halberštát Radimír;38;28;SZ;1
31;Praha;17;Radová Kamila;32;36;SZ;1
31;Praha;18;Podlaha Michael;24;40;SZ;1
31;Praha;19;Køístek František;55;4;SZ;1
31;Praha;20;Èernı Vladimír;66;9;SZ;1
31;Praha;21;Škeøíková Jindra;55;12;SZ;1
31;Praha;22;Kozaè Martin;28;57;SZ;1
31;Praha;23;Kuèerová Ivana;35;34;SZ;1
31;Praha;24;Vachtl Zdenìk;68;53;SZ;1
31;Praha;25;Illeš Roman;33;6;SZ;1
31;Praha;26;Dvoøák Miroslav;68;5;SZ;1
31;Praha;27;Kriglová Ivana;33;45;SZ;1
31;Praha;28;Kosinová Daniela;40;29;SZ;1
31;Praha;29;Feitová Zdeòka;46;12;SZ;1
31;Praha;30;Stanìk Jaroslav;60;5;SZ;1
31;Praha;31;Martinovskı Ivan;47;9;SZ;1
31;Praha;32;Kolesová Renata;40;7;SZ;1
31;Praha;33;Schustr Pavel;32;15;SZ;1
31;Praha;34;Masák Jiøí;55;13;SZ;1
31;Praha;35;Kaloš Ludvík;70;58;SZ;1
31;Praha;36;Linhartová Vìra;46;14;SZ;1
32;Støedoèeskı;1;Èejka Jiøí;43;177;SZ;1
32;Støedoèeskı;2;Suková Jana;58;178;SZ;1
32;Støedoèeskı;3;Stanìk Jaroslav;45;158;SZ;1
32;Støedoèeskı;4;Ciner Èenìk;57;68;SZ;1
32;Støedoèeskı;5;Kotek Pavel;50;56;SZ;1
32;Støedoèeskı;6;Pánek Jiøí;51;50;SZ;1
32;Støedoèeskı;7;Smutnı Jaroslav;42;194;SZ;1
32;Støedoèeskı;8;Èerná Monika;26;138;SZ;1
32;Støedoèeskı;9;Èervenka Jaroslav;53;59;SZ;1
32;Støedoèeskı;10;Vajzr Arnošt;53;76;SZ;1
32;Støedoèeskı;11;Chudárek Bohuslav;48;48;SZ;1
32;Støedoèeskı;12;Skálová Jana;22;113;SZ;1
32;Støedoèeskı;14;Kroc Tomáš;28;110;SZ;1
32;Støedoèeskı;15;Procházková Monika;33;69;SZ;1
32;Støedoèeskı;16;Kot Aleš;42;185;SZ;1
32;Støedoèeskı;17;Dvoøák Jaroslav;51;41;SZ;1
32;Støedoèeskı;18;Zelinger Michal;22;115;SZ;1
32;Støedoèeskı;19;Pelikán Karel;31;53;SZ;1
32;Støedoèeskı;20;Roïalovskı František;54;26;SZ;1
32;Støedoèeskı;21;Švarc Miroslav;35;18;SZ;1
32;Støedoèeskı;22;Drbohlav Jan;27;38;SZ;1
32;Støedoèeskı;23;Svoboda Emanuel;45;31;SZ;1
32;Støedoèeskı;24;Kosinová René;40;16;SZ;1
32;Støedoèeskı;25;Kobliková Jana;58;13;SZ;1
32;Støedoèeskı;26;Krištiak David;24;49;SZ;1
32;Støedoèeskı;27;Polák Martin;31;30;SZ;1
32;Støedoèeskı;28;Havelková Marie;67;15;SZ;1
33;Jihoèeskı;1;Zeman Emil;51;91;SZ;1
33;Jihoèeskı;2;Jachnin Petr;39;50;SZ;1
33;Jihoèeskı;3;Kadlec Milan;59;117;SZ;1
33;Jihoèeskı;4;Dubskı Michael;41;107;SZ;1
33;Jihoèeskı;5;Neuil Jaroslav;50;65;SZ;1
33;Jihoèeskı;6;Venclík Ivan;62;195;SZ;1
33;Jihoèeskı;7;Klíma Karel;56;194;SZ;1
33;Jihoèeskı;8;Kobliková Štìpánka;26;165;SZ;1
33;Jihoèeskı;9;Krèmáø Radek;27;49;SZ;1
33;Jihoèeskı;10;Francl Vratislav;65;88;SZ;1
33;Jihoèeskı;11;Lavièková Romana;41;65;SZ;1
33;Jihoèeskı;12;Uhlíøová Helena;44;48;SZ;1
33;Jihoèeskı;13;Rais Jaromír;40;46;SZ;1
33;Jihoèeskı;14;Burkoò Bedøich;50;119;SZ;1
33;Jihoèeskı;15;Kadubec Jiøí;54;37;SZ;1
33;Jihoèeskı;16;Masopust Václav;54;54;SZ;1
33;Jihoèeskı;17;Lampert Horst;50;73;SZ;1
33;Jihoèeskı;18;Mertlová Jiøina;40;26;SZ;1
33;Jihoèeskı;19;Kub Karel;54;46;SZ;1
34;Západoèeskı;1;Tobolková Marie;58;401;SZ;1
34;Západoèeskı;2;Tomášek Jiøí;41;140;SZ;1
34;Západoèeskı;3;lebek Pavel;54;203;SZ;1
34;Západoèeskı;4;Kalèík Jiøí;35;124;SZ;1
34;Západoèeskı;5;Èipera Ivan;36;101;SZ;1
34;Západoèeskı;6;Šimáèek Zdenìk;60;39;SZ;1
34;Západoèeskı;7;Hanzík Petr;52;71;SZ;1
34;Západoèeskı;8;Hráchová Marie;50;43;SZ;1
34;Západoèeskı;9;Jakovljeviè Radivoj;72;124;SZ;1
34;Západoèeskı;10;Karásková Radmila;34;84;SZ;1
34;Západoèeskı;11;Odvárková Soòa;27;186;SZ;1
34;Západoèeskı;12;Emmich Jan;59;51;SZ;1
34;Západoèeskı;13;Hanzelínová Lada;26;143;SZ;1
34;Západoèeskı;14;Hájek Miroslav;41;193;SZ;1
34;Západoèeskı;15;Voráèek Jiøí;47;53;SZ;1
34;Západoèeskı;16;Janková Hana;46;116;SZ;1
34;Západoèeskı;17;Plánièková Radmila;32;69;SZ;1
34;Západoèeskı;18;Rùièka Karel;50;38;SZ;1
34;Západoèeskı;19;Kaòák Karel;75;74;SZ;1
34;Západoèeskı;20;Feix Václav;40;50;SZ;1
34;Západoèeskı;21;Chlapoviè Miroslav;43;139;SZ;1
34;Západoèeskı;22;Makoò Karel;24;130;SZ;1
34;Západoèeskı;23;Horáèek Jaroslav;31;50;SZ;1
34;Západoèeskı;24;Pruner Luboš;42;28;SZ;1
34;Západoèeskı;25;Rùièka Jiøí;51;38;SZ;1
35;Severoèeskı;1;Pucherna Václav;51;213;SZ;1
35;Severoèeskı;2;Svoboda Stanislav;50;153;SZ;1
35;Severoèeskı;3;Smítková Ilona;49;267;SZ;1
35;Severoèeskı;4;Suchı Josef;48;147;SZ;1
35;Severoèeskı;5;Ošlejšek Jiøí;57;216;SZ;1
35;Severoèeskı;6;Vedral Vlastimil;50;125;SZ;1
35;Severoèeskı;7;Sopko Kamil;57;294;SZ;1
35;Severoèeskı;8;Jelínek Vladimír;44;173;SZ;1
35;Severoèeskı;9;Holub Vítìzslav;51;230;SZ;1
35;Severoèeskı;10;Oslej Dušan;58;214;SZ;1
35;Severoèeskı;11;Kollár Even;60;82;SZ;1
35;Severoèeskı;12;Procházková Marcela;49;211;SZ;1
35;Severoèeskı;13;Janovskı Milan;64;175;SZ;1
35;Severoèeskı;14;Stanko Jan;40;115;SZ;1
35;Severoèeskı;15;Müller Martin;35;203;SZ;1
35;Severoèeskı;16;Jungmannová Danuše;43;92;SZ;1
35;Severoèeskı;17;Šindeláø Miroslav;42;43;SZ;1
35;Severoèeskı;18;Moule Josef;52;122;SZ;1
35;Severoèeskı;19;Vohanka Petr;34;84;SZ;1
35;Severoèeskı;20;Píbl Václav;51;50;SZ;1
35;Severoèeskı;21;Janáš Vladimír;49;41;SZ;1
35;Severoèeskı;22;Padyšáková Eva;41;57;SZ;1
35;Severoèeskı;23;Rokyta Jan;47;200;SZ;1
35;Severoèeskı;24;Dytrych  Jan;43;26;SZ;1
35;Severoèeskı;25;Rusòák Jan;38;36;SZ;1
35;Severoèeskı;26;Jenešová Libuše;29;114;SZ;1
35;Severoèeskı;27;Ledvinka František;58;77;SZ;1
35;Severoèeskı;28;Ovèarová Jiøina;35;40;SZ;1
35;Severoèeskı;29;Dobøanskı Jaroslav;24;84;SZ;1
35;Severoèeskı;30;Domecká Miroslava;46;36;SZ;1
35;Severoèeskı;31;Urban Tomáš;41;39;SZ;1
35;Severoèeskı;32;Manojlínová Petra;26;133;SZ;1
35;Severoèeskı;33;Koøen Karel;51;37;SZ;1
35;Severoèeskı;34;Oslejová Hana;47;84;SZ;1
35;Severoèeskı;35;Verzich Alexandr;40;118;SZ;1
36;Vıchodoèeskı;1;Vanìk Oldøich;46;259;SZ;1
36;Vıchodoèeskı;2;Karlík Jaroslav;44;185;SZ;1
36;Vıchodoèeskı;3;Polášková Anna;50;291;SZ;1
36;Vıchodoèeskı;4;Koch Petr;53;70;SZ;1
36;Vıchodoèeskı;5;Zelenka Josef;38;451;SZ;1
36;Vıchodoèeskı;6;Janáèek Petr;49;206;SZ;1
36;Vıchodoèeskı;7;Sádlová Jaromíra;69;75;SZ;1
36;Vıchodoèeskı;8;Martinec Miroslav;49;88;SZ;1
36;Vıchodoèeskı;9;Pokorná Jana;40;105;SZ;1
36;Vıchodoèeskı;10;Pacovskı Bohuslav;40;107;SZ;1
36;Vıchodoèeskı;11;Vachtlová Hana;60;98;SZ;1
36;Vıchodoèeskı;12;Kydlíèek Jiøí;47;205;SZ;1
36;Vıchodoèeskı;13;Obst Jaroslav;57;58;SZ;1
36;Vıchodoèeskı;14;Pøíhoda Zdenìk;35;50;SZ;1
36;Vıchodoèeskı;15;Hakenová Jana;62;39;SZ;1
36;Vıchodoèeskı;16;Šupina Vladimír;25;227;SZ;1
36;Vıchodoèeskı;17;Šimáèková Vìra;56;37;SZ;1
36;Vıchodoèeskı;18;Novák Jiøí;47;65;SZ;1
36;Vıchodoèeskı;19;Kalabisová Daniela;43;47;SZ;1
36;Vıchodoèeskı;20;Telínová Ivana;31;79;SZ;1
37;Jihomoravskı;1;Rokos Miroslav;39;418;SZ;1
37;Jihomoravskı;2;Hešlar Jan;63;51;SZ;1
37;Jihomoravskı;3;Vlašín Mojmír;43;706;SZ;1
37;Jihomoravskı;4;Svobodová Ludmila;43;117;SZ;1
37;Jihomoravskı;5;Hunková Marcela;27;368;SZ;1
37;Jihomoravskı;6;Èernı Josef;38;74;SZ;1
37;Jihomoravskı;7;Svoboda Stanislav;73;203;SZ;1
37;Jihomoravskı;8;Macurová Dana;39;221;SZ;1
37;Jihomoravskı;9;Prát František;64;106;SZ;1
37;Jihomoravskı;10;Daniel Jan;41;46;SZ;1
37;Jihomoravskı;11;Hruška Jaroslav;24;114;SZ;1
37;Jihomoravskı;12;Muík Vladimír;41;73;SZ;1
37;Jihomoravskı;13;Pokornı Štìpán;55;40;SZ;1
37;Jihomoravskı;14;Jurkoviè Miroslav;35;37;SZ;1
