districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare
6;Ústeckı;20;Stehlík Anton;38;ODS;ODS;151;0,71
6;Ústeckı;21;Donát Rostislav;44;ODS;ODS;369;1,74
6;Ústeckı;22;Novák Jindøich;39;ODS;ODS;371;1,75
6;Ústeckı;23;Kutner Zdenìk;53;ODS;ODS;258;1,22
6;Ústeckı;24;Smetana Jiøí;51;ODS;ODS;204;0,96
6;Ústeckı;25;Pernekr Tomáš;40;ODS;ODS;474;2,24
6;Ústeckı;26;Hanza Hynek;36;ODS;ODS;697;3,29
7;Libereckı;1;Moudrá Hana;47;ODS;ODS;1 027;7,29
7;Libereckı;2;Bobek Martin;41;ODS;ODS;688;4,88
7;Libereckı;3;Ploc Tomáš;47;ODS;ODS;1 153;8,18
7;Libereckı;4;Nìmeèek Vít;51;ODS;ODS;2 155;15,29
7;Libereckı;5;Ramzer Dan;44;ODS;ODS;1 238;8,78
7;Libereckı;6;Hotovec Marek;45;ODS;ODS;1 085;7,7
7;Libereckı;7;Šlechta Vít;49;ODS;ODS;771;5,47
7;Libereckı;8;Sadílek Petr;52;ODS;ODS;491;3,48
7;Libereckı;9;Hozdeckı Aleš;40;ODS;ODS;516;3,66
7;Libereckı;10;Vojáèek Vladimír;48;ODS;ODS;395;2,8
7;Libereckı;11;Jaroš Michal;67;ODS;ODS;171;1,21
7;Libereckı;12;Podzimek Václav;43;ODS;ODS;528;3,74
7;Libereckı;13;Beitl Petr;46;ODS;ODS;1 551;11,01
7;Libereckı;14;Poudera Vladimír;40;ODS;ODS;433;3,07
7;Libereckı;15;Kynèlová Miroslava;54;ODS;ODS;498;3,53
7;Libereckı;16;Burdys Stanislav;67;ODS;ODS;327;2,32
7;Libereckı;17;Weberová Ivana;37;ODS;ODS;1 970;13,98
8;Královéhradeckı;1;Stanìk Pavel;40;ODS;ODS;1 430;7,17
8;Královéhradeckı;2;Puš Martin;50;ODS;ODS;956;4,79
8;Královéhradeckı;3;Bém Jan;57;ODS;ODS;1 019;5,11
8;Královéhradeckı;4;Drejslová Jana;50;ODS;ODS;1 099;5,51
8;Královéhradeckı;5;Pajer Jan;33;ODS;ODS;381;1,91
8;Královéhradeckı;6;Malijovská Bronislava;56;ODS;ODS;831;4,16
8;Královéhradeckı;7;Louda Pavel;54;ODS;ODS;1 201;6,02
8;Královéhradeckı;8;Vlasák Miroslav;53;ODS;ODS;935;4,69
8;Královéhradeckı;9;Adamec Ivan;53;ODS;ODS;2 760;13,84
8;Královéhradeckı;10;Brykner Ladislav;49;ODS;ODS;412;2,06
8;Královéhradeckı;11;Záleskı Vladimír;32;ODS;ODS;680;3,41
8;Královéhradeckı;12;Moravec Pavel;27;ODS;ODS;664;3,33
8;Královéhradeckı;13;Jaroš Emil;69;ODS;ODS;642;3,22
8;Královéhradeckı;14;Muthsam Ivo;57;ODS;ODS;402;2,01
8;Královéhradeckı;15;Franková Marcela;45;ODS;ODS;428;2,14
8;Královéhradeckı;16;Petøík Tomáš;23;ODS;ODS;418;2,09
8;Královéhradeckı;17;Matièka Jaroslav;64;ODS;ODS;338;1,69
8;Královéhradeckı;18;Moravec Michal;40;ODS;ODS;312;1,56
8;Královéhradeckı;19;Winter Jaroslav;54;ODS;ODS;296;1,48
8;Královéhradeckı;20;Mojíš Libor;45;ODS;ODS;540;2,7
9;Pardubickı;1;Jirout Radim;42;ODS;ODS;1 291;7,1
9;Pardubickı;2;Køivanová Magda;48;ODS;ODS;1 398;7,69
9;Pardubickı;3;Kortyš Michal;51;ODS;ODS;1 315;7,23
9;Pardubickı;4;Karamazov Simeon;49;ODS;ODS;1 947;10,71
9;Pardubickı;5;Valtr Ladislav;43;ODS;ODS;991;5,45
9;Pardubickı;6;Èadílek Harald;48;ODS;ODS;957;5,26
9;Pardubickı;7;Jánská Kateøina;37;ODS;ODS;461;2,53
9;Pardubickı;8;Wiesenbergová Helena;51;ODS;ODS;587;3,23
9;Pardubickı;9;Èechlovskı Jan;39;ODS;ODS;813;4,47
9;Pardubickı;10;Máca Petr;42;ODS;ODS;245;1,34
9;Pardubickı;11;Martinù Jaroslav;54;ODS;ODS;1 267;6,97
9;Pardubickı;12;Vaculíková Marie;54;ODS;ODS;191;1,05
9;Pardubickı;13;Novák David;47;ODS;ODS;865;4,76
9;Pardubickı;14;Švarcová Stanislava;47;ODS;ODS;521;2,86
9;Pardubickı;15;Kubeš Jiøí;36;ODS;ODS;335;1,84
9;Pardubickı;16;Kašparová Jitka;24;ODS;ODS;623;3,42
9;Pardubickı;17;Kopeckı Josef;33;ODS;ODS;358;1,97
9;Pardubickı;18;Sejkora Miloslav;49;ODS;ODS;452;2,48
9;Pardubickı;19;Stránská Alena;48;ODS;ODS;436;2,39
10;Vysoèina;1;Fischerová Jana;58;ODS;ODS;2 498;13,94
10;Vysoèina;2;Vymazal Jaroslav;58;ODS;ODS;1 425;7,95
10;Vysoèina;3;Bambula Leopold;74;ODS;ODS;743;4,14
10;Vysoèina;4;Necid Radovan;46;ODS;ODS;1 107;6,18
10;Vysoèina;5;Bártová Martina;49;ODS;ODS;648;3,61
10;Vysoèina;6;Tecl Jan;50;ODS;ODS;1 177;6,57
10;Vysoèina;7;Kuèera Jiøí;65;ODS;ODS;609;3,39
10;Vysoèina;8;Mokøíš Jan;42;ODS;ODS;1 064;5,94
10;Vysoèina;9;Hostašová Alena;50;ODS;ODS;417;2,32
10;Vysoèina;10;Krpálková Eva;57;ODS;ODS;400;2,23
10;Vysoèina;11;Dufek Tomáš;46;ODS;ODS;461;2,57
10;Vysoèina;12;Èernı Miloslav;57;ODS;ODS;530;2,95
10;Vysoèina;13;Benc Ota;48;ODS;ODS;659;3,67
10;Vysoèina;14;Jirkù Stanislav;61;ODS;ODS;266;1,48
10;Vysoèina;15;Trnka Zdenìk;42;ODS;ODS;222;1,23
10;Vysoèina;16;Ptáèek Jaroslav;53;ODS;ODS;715;3,99
10;Vysoèina;17;Mûllerová Hana;60;ODS;ODS;259;1,44
10;Vysoèina;18;Janovskı Zdenìk;56;ODS;ODS;368;2,05
10;Vysoèina;19;Šmíd Milan;61;ODS;ODS;323;1,8
10;Vysoèina;20;Nevrkla Pavel;32;ODS;ODS;450;2,51
11;Jihomoravskı;1;Fiala Petr;49;ODS;BEZPP;11 372;28,24
11;Jihomoravskı;2;Blaek Pavel;44;ODS;ODS;3 109;7,72
11;Jihomoravskı;3;Golas Milan;55;ODS;ODS;1 517;3,76
11;Jihomoravskı;4;Vımolová Marta;51;ODS;ODS;2 152;5,34
11;Jihomoravskı;5;Svoboda Kvìtoslav;31;ODS;ODS;2 080;5,16
11;Jihomoravskı;6;Krátkı Luboš;52;ODS;ODS;764;1,89
11;Jihomoravskı;7;Hermanová Zuzana;49;ODS;ODS;1 116;2,77
11;Jihomoravskı;8;Havíø František;39;ODS;ODS;731;1,81
11;Jihomoravskı;9;Kraus Roman;57;ODS;ODS;2 595;6,44
11;Jihomoravskı;10;Aldorf Vít;43;ODS;ODS;494;1,22
11;Jihomoravskı;11;Klíma Miroslav;39;ODS;ODS;762;1,89
11;Jihomoravskı;12;Blaha Vít;52;ODS;ODS;318;0,78
11;Jihomoravskı;13;Sadílek Libor;44;ODS;ODS;408;1,01
11;Jihomoravskı;14;Øièicová Andrea;38;ODS;ODS;506;1,25
11;Jihomoravskı;15;Jurka Karel;40;ODS;ODS;312;0,77
11;Jihomoravskı;16;Stejskal Vladimír;55;ODS;ODS;373;0,92
11;Jihomoravskı;17;Šimeèek Petr;36;ODS;ODS;360;0,89
11;Jihomoravskı;18;Filipi Dana;43;ODS;ODS;2 089;5,18
11;Jihomoravskı;19;Cetkovskı Martin;43;ODS;ODS;275;0,68
11;Jihomoravskı;20;Šik Even;46;ODS;ODS;273;0,67
11;Jihomoravskı;21;Charvát Ivan;46;ODS;ODS;520;1,29
11;Jihomoravskı;22;Foldyna David;34;ODS;ODS;226;0,56
11;Jihomoravskı;23;Kovaøík Pavel;33;ODS;ODS;363;0,9
11;Jihomoravskı;24;Kotzian Robert;39;ODS;ODS;1 383;3,43
11;Jihomoravskı;25;Bednáøová Veronika;27;ODS;ODS;267;0,66
11;Jihomoravskı;26;Helma Vlastimil;51;ODS;ODS;374;0,92
11;Jihomoravskı;27;Mencl Václav;70;ODS;ODS;1 097;2,72
11;Jihomoravskı;28;Beránek Martin;41;ODS;ODS;68;0,16
11;Jihomoravskı;29;Šimeèková Jana;53;ODS;ODS;209;0,51
11;Jihomoravskı;30;Lang Petr;26;ODS;ODS;134;0,33
11;Jihomoravskı;31;Král Pavel;47;ODS;ODS;108;0,26
11;Jihomoravskı;32;Otevøel Filip;42;ODS;ODS;335;0,83
11;Jihomoravskı;33;Vrbka Marek;52;ODS;ODS;263;0,65
11;Jihomoravskı;34;Švábenskı Miloslav;35;ODS;ODS;134;0,33
12;Olomouckı;1;Novotnı Martin;41;ODS;ODS;3 288;17,86
12;Olomouckı;2;Zácha Michal;35;ODS;ODS;1 159;6,29
12;Olomouckı;3;Sokol Petr;39;ODS;ODS;1 914;10,39
12;Olomouckı;4;ulpík Josef;55;ODS;ODS;551;2,99
12;Olomouckı;5;molík Lubomír;52;ODS;ODS;574;3,11
12;Olomouckı;6;Orság Stanislav;37;ODS;ODS;843;4,57
12;Olomouckı;7;Rudolfová Pavla;41;ODS;ODS;594;3,22
12;Olomouckı;8;Zapletal Marek;49;ODS;ODS;553;3
12;Olomouckı;9;Hálek Jan;70;ODS;ODS;940;5,1
12;Olomouckı;10;Blumenstein Tomáš;34;ODS;ODS;1 628;8,84
12;Olomouckı;11;Husièková Marta;58;ODS;ODS;717;3,89
12;Olomouckı;12;Vrtìl Ludìk;28;ODS;ODS;264;1,43
12;Olomouckı;13;Vogel Jiøí;49;ODS;ODS;300;1,62
12;Olomouckı;14;Majerová Zahradníková Zuzana;41;ODS;ODS;978;5,31
12;Olomouckı;15;Dvorskı Miloslav;62;ODS;ODS;196;1,06
12;Olomouckı;16;Pazdera Marek;42;ODS;ODS;599;3,25
12;Olomouckı;17;Baranèík Ivan;59;ODS;BEZPP;245;1,33
12;Olomouckı;18;Chytil David;26;ODS;ODS;298;1,61
12;Olomouckı;19;Pospíšil Petr;40;ODS;ODS;303;1,64
12;Olomouckı;20;Králík Radim;44;ODS;ODS;339;1,84
12;Olomouckı;21;Melzer Filip;38;ODS;ODS;476;2,58
12;Olomouckı;22;Jankù Iveta;50;ODS;ODS;428;2,32
12;Olomouckı;23;Bouchal Leon;52;ODS;ODS;393;2,13
13;Zlínskı;1;Hrdı Jan;31;ODS;ODS;1 248;7,46
13;Zlínskı;2;Teplı Michal;35;ODS;ODS;746;4,46
13;Zlínskı;3;Èásteèka Jiøí;52;ODS;ODS;1 191;7,12
13;Zlínskı;4;Hebnarová Daniela;56;ODS;ODS;1 170;6,99
13;Zlínskı;5;Šimùnková Blanka;47;ODS;ODS;553;3,3
13;Zlínskı;6;Šindláø Miroslav;57;ODS;ODS;768;4,59
13;Zlínskı;7;Blinková Markéta;50;ODS;ODS;785;4,69
13;Zlínskı;8;Pijáèek Jan;55;ODS;ODS;1 295;7,74
13;Zlínskı;9;Knapková Vìra;42;ODS;ODS;417;2,49
13;Zlínskı;10;Ondrová Irena;64;ODS;ODS;716;4,28
13;Zlínskı;11;Fojtíèek Zbynìk;50;ODS;ODS;368;2,2
13;Zlínskı;12;Mach Antonín;44;ODS;ODS;534;3,19
13;Zlínskı;13;Bìlíková Vladislava;62;ODS;ODS;189;1,13
13;Zlínskı;14;Foukal Milan;41;ODS;ODS;369;2,2
13;Zlínskı;15;Sklenská Jiøina;57;ODS;ODS;285;1,7
13;Zlínskı;16;Kyrsch Marek;32;ODS;ODS;252;1,5
13;Zlínskı;17;Hradil Ludìk;44;ODS;ODS;203;1,21
13;Zlínskı;18;Hrabálková Veronika;24;ODS;ODS;230;1,37
13;Zlínskı;19;Buš Otto;52;ODS;ODS;335;2
13;Zlínskı;20;Ogrodníková Kvìtoslava;67;ODS;ODS;134;0,8
13;Zlínskı;21;Nováková Dana;41;ODS;ODS;221;1,32
13;Zlínskı;22;Devátı Stanislav;61;ODS;BEZPP;1 601;9,57
14;Moravskoslezskı;1;Stanjura Zbynìk;49;ODS;ODS;4 964;16,47
14;Moravskoslezskı;2;Svozil Miroslav;56;ODS;ODS;1 995;6,62
14;Moravskoslezskı;3;Wenigerová Jaroslava;67;ODS;ODS;2 253;7,47
14;Moravskoslezskı;4;Janda Jakub;35;ODS;ODS;1 871;6,2
14;Moravskoslezskı;5;Nowak Libor;55;ODS;ODS;990;3,28
14;Moravskoslezskı;6;Kopeckı František;59;ODS;ODS;882;2,92
14;Moravskoslezskı;7;Folwarczny Stanislav;51;ODS;ODS;1 813;6,01
14;Moravskoslezskı;8;Hahn Andreas;45;ODS;ODS;1 195;3,96
14;Moravskoslezskı;9;Tıle Ivan;54;ODS;ODS;860;2,85
14;Moravskoslezskı;10;Poštová Eva;64;ODS;ODS;858;2,84
14;Moravskoslezskı;11;Orság Hynek;46;ODS;ODS;380;1,26
14;Moravskoslezskı;12;Kantor Ivo;54;ODS;ODS;714;2,36
14;Moravskoslezskı;13;Prusek Michal;36;ODS;ODS;420;1,39
14;Moravskoslezskı;14;Kovaèíková Darina;33;ODS;ODS;866;2,87
14;Moravskoslezskı;15;Èermák Pavel;52;ODS;ODS;797;2,64
14;Moravskoslezskı;16;Kaòa Radek;34;ODS;ODS;526;1,74
14;Moravskoslezskı;17;Zelek Pavel;54;ODS;ODS;450;1,49
14;Moravskoslezskı;18;Heráková Hana;61;ODS;ODS;535;1,77
14;Moravskoslezskı;19;ák Jiøí;54;ODS;ODS;400;1,32
14;Moravskoslezskı;20;Šustalová Xenie;39;ODS;ODS;578;1,91
14;Moravskoslezskı;21;Stromská Daniela;46;ODS;ODS;195;0,64
14;Moravskoslezskı;22;Štìpánek Martin;39;ODS;ODS;557;1,84
14;Moravskoslezskı;23;Klímová Ivona;54;ODS;ODS;265;0,87
14;Moravskoslezskı;24;Vanìk Jaroslav;53;ODS;ODS;266;0,88
14;Moravskoslezskı;25;Vaòková Valentina;53;ODS;ODS;285;0,94
14;Moravskoslezskı;26;Miklas Radim;41;ODS;ODS;258;0,85
14;Moravskoslezskı;27;Nováková Martina;37;ODS;ODS;369;1,22
14;Moravskoslezskı;28;Zachar Vojtìch;29;ODS;ODS;289;0,95
14;Moravskoslezskı;29;Snìhota Michal;24;ODS;ODS;330;1,09
14;Moravskoslezskı;30;Peøina Tomáš;43;ODS;ODS;269;0,89
14;Moravskoslezskı;31;Sattková Tereza;33;ODS;ODS;340;1,12
14;Moravskoslezskı;32;Popoviè Michal;34;ODS;ODS;172;0,57
14;Moravskoslezskı;33;Mandok Radomír;48;ODS;ODS;133;0,44
14;Moravskoslezskı;34;Staòo Marián;59;ODS;ODS;460;1,52
14;Moravskoslezskı;35;Vepøek Roman;40;ODS;ODS;222;0,73
14;Moravskoslezskı;36;Sventek David;38;ODS;ODS;845;2,8
2;Støedoèeskı;1;Horvát Emil;53;RDS;RDS;54;13,67
2;Støedoèeskı;2;Balog Dezidér;49;RDS;RDS;60;15,18
7;Libereckı;1;Cina Milan;36;RDS;RDS;57;26,63
7;Libereckı;2;Kotlár Patrik;25;RDS;RDS;75;35,04
7;Libereckı;3;Netušil Jiøí;56;RDS;RDS;45;21,02
9;Pardubickı;1;Pøibylová Jolana;36;KAN;BEZPP;7;2,38
9;Pardubickı;2;Špièanová Eva;52;KAN;BEZPP;7;2,38
9;Pardubickı;3;Huèín Vladimír;61;KAN;KAN;11;3,75
9;Pardubickı;4;Dufek Marek;40;KAN;BEZPP;9;3,07
9;Pardubickı;5;Koláø Josef;71;KAN;KAN;3;1,02
9;Pardubickı;6;Tausch Milan;46;KAN;BEZPP;8;2,73
9;Pardubickı;7;Matìjka Miroslav;46;KAN;KAN;10;3,41
9;Pardubickı;8;Kaválek Vratislav;53;KAN;KAN;2;0,68
9;Pardubickı;9;Protiva Karel;61;KAN;KAN;0;0
9;Pardubickı;10;Køí Vladimír;62;KAN;BEZPP;5;1,7
9;Pardubickı;11;Dobeš Josef;68;KAN;KAN;0;0
9;Pardubickı;12;Bíro Barnabáš;67;KAN;KAN;3;1,02
9;Pardubickı;13;Domlátil Jiøí;68;KAN;KAN;2;0,68
9;Pardubickı;14;Rynt Pavel;70;KAN;KAN;1;0,34
9;Pardubickı;15;Koláø Jaromír;42;KAN;KAN;7;2,38
9;Pardubickı;16;Svoboda Miloslav;74;KAN;KAN;2;0,68
9;Pardubickı;17;Slabyhoudek Stanislav;67;KAN;KAN;6;2,04
9;Pardubickı;18;Pøeslièka František;79;KAN;BEZPP;6;2,04
9;Pardubickı;19;Vlášek Josef;79;KAN;KAN;6;2,04
1;Hl. m. Praha;1;Fischerová Taana;66;Zmìna;KH;1 349;30,65
1;Hl. m. Praha;2;Smr Milan;65;Zmìna;"""Z""";155;3,52
1;Hl. m. Praha;3;Dienstbierová Jiøina;58;Zmìna;BEZPP;287;6,52
1;Hl. m. Praha;4;Petráò Zdenìk;60;Zmìna;BEZPP;142;3,22
1;Hl. m. Praha;5;Prùdková Ludmila;56;Zmìna;BEZPP;55;1,24
1;Hl. m. Praha;6;Šatavová Monika;49;Zmìna;KH;77;1,74
1;Hl. m. Praha;7;Melena Ondøej;29;Zmìna;BEZPP;65;1,47
1;Hl. m. Praha;8;Kostlánová Roubalová Vìra;65;Zmìna;BEZPP;83;1,88
1;Hl. m. Praha;9;Burian Jan;39;Zmìna;BEZPP;91;2,06
1;Hl. m. Praha;10;Rösslerová Regina;53;Zmìna;KH;38;0,86
1;Hl. m. Praha;11;Elexa Marek;40;Zmìna;"""Z""";7;0,15
1;Hl. m. Praha;12;Bièáková Vlasta;39;Zmìna;KH;51;1,15
1;Hl. m. Praha;13;Grebo Mladen;33;Zmìna;BEZPP;17;0,38
1;Hl. m. Praha;14;Feminová Dana;43;Zmìna;HS;55;1,24
1;Hl. m. Praha;15;Hrušínskı Martin;28;Zmìna;HS;78;1,77
1;Hl. m. Praha;16;Lábusová Markéta;30;Zmìna;BEZPP;37;0,84
1;Hl. m. Praha;17;Bednáø Jan;34;Zmìna;HS;24;0,54
1;Hl. m. Praha;18;Lábusová Jana;25;Zmìna;BEZPP;24;0,54
1;Hl. m. Praha;19;Sikora Roman;43;Zmìna;BEZPP;27;0,61
1;Hl. m. Praha;20;Heøtusová Simona;39;Zmìna;HS;37;0,84
1;Hl. m. Praha;21;Zicha Ondøej;38;Zmìna;BEZPP;11;0,24
1;Hl. m. Praha;22;Radinová Svatava;36;Zmìna;BEZPP;13;0,29
1;Hl. m. Praha;23;Strejèek Vladimír;65;Zmìna;KH;8;0,18
1;Hl. m. Praha;24;Smíšková Zuzana;31;Zmìna;HS;33;0,74
1;Hl. m. Praha;25;Opoleckı Hynek;28;Zmìna;HS;19;0,43
1;Hl. m. Praha;26;Païourková Lucie;31;Zmìna;BEZPP;11;0,24
1;Hl. m. Praha;27;Hepnar Petr;42;Zmìna;BEZPP;46;1,04
1;Hl. m. Praha;28;Neumannová Alice;63;Zmìna;BEZPP;9;0,2
1;Hl. m. Praha;29;Fišera Jan;28;Zmìna;BEZPP;5;0,11
1;Hl. m. Praha;30;Kleinová Brzáková Pavlína;41;Zmìna;BEZPP;109;2,47
1;Hl. m. Praha;31;Kastel Miroslav;58;Zmìna;BEZPP;20;0,45
1;Hl. m. Praha;32;Lejtnar Vladimír;33;Zmìna;BEZPP;22;0,49
1;Hl. m. Praha;33;Šverma Miroslav;29;Zmìna;BEZPP;6;0,13
1;Hl. m. Praha;34;Reimann Zdenìk;71;Zmìna;BEZPP;6;0,13
1;Hl. m. Praha;35;Hainzová Barbora;27;Zmìna;BEZPP;8;0,18
1;Hl. m. Praha;36;Stach Stanislav;76;Zmìna;BEZPP;10;0,22
2;Støedoèeskı;1;Toièka Tomáš;46;Zmìna;"""Z""";123;4,45
2;Støedoèeskı;2;Göttelová Daniela;48;Zmìna;BEZPP;118;4,27
2;Støedoèeskı;3;Bartoš Jiøí;44;Zmìna;BEZPP;104;3,77
2;Støedoèeskı;4;Seifertová Barbora;50;Zmìna;KH;58;2,1
2;Støedoèeskı;5;Tamáš Jan;37;Zmìna;HS;48;1,74
2;Støedoèeskı;6;Pejšová Helena;66;Zmìna;BEZPP;78;2,82
2;Støedoèeskı;7;Koøista Jan;33;Zmìna;BEZPP;48;1,74
2;Støedoèeskı;8;Bednáøová Táòa;36;Zmìna;HS;90;3,26
2;Støedoèeskı;9;Klein Roman;51;Zmìna;BEZPP;31;1,12
2;Støedoèeskı;10;Cachová Daniela;37;Zmìna;HS;64;2,32
2;Støedoèeskı;11;Janovskı Jiøí;53;Zmìna;BEZPP;33;1,19
2;Støedoèeskı;12;Tamášová Lucie;29;Zmìna;HS;36;1,3
2;Støedoèeskı;13;Èihák Karel;53;Zmìna;BEZPP;62;2,24
2;Støedoèeskı;14;Konopová Hana;45;Zmìna;BEZPP;43;1,55
2;Støedoèeskı;15;Kavalír Miloš;30;Zmìna;BEZPP;16;0,58
2;Støedoèeskı;16;Klápová Jana;52;Zmìna;BEZPP;14;0,5
2;Støedoèeskı;17;Košèo Mojmír;41;Zmìna;"""Z""";30;1,08
2;Støedoèeskı;18;Bidlová Markéta;52;Zmìna;BEZPP;10;0,36
2;Støedoèeskı;19;Konop Martin;22;Zmìna;BEZPP;39;1,41
2;Støedoèeskı;20;Barešová Iva;51;Zmìna;BEZPP;41;1,48
2;Støedoèeskı;21;Kyselka Daniel;22;Zmìna;BEZPP;14;0,5
2;Støedoèeskı;22;Smítková Ivana;49;Zmìna;BEZPP;6;0,21
2;Støedoèeskı;23;Kohoutková Rùena;23;Zmìna;BEZPP;34;1,23
2;Støedoèeskı;24;Chalupová Miloslava;51;Zmìna;BEZPP;17;0,61
2;Støedoèeskı;25;Nová Šárka;42;Zmìna;BEZPP;10;0,36
2;Støedoèeskı;26;Bartošová Jitka;49;Zmìna;BEZPP;19;0,68
2;Støedoèeskı;27;Tauberová Blanka;52;Zmìna;BEZPP;25;0,9
2;Støedoèeskı;28;Berdychová Martina;63;Zmìna;BEZPP;3;0,1
2;Støedoèeskı;29;Bayerlová Anita;27;Zmìna;BEZPP;17;0,61
2;Støedoèeskı;30;Bednáøová Jaroslava;60;Zmìna;BEZPP;3;0,1
2;Støedoèeskı;31;Duhajská Petra;26;Zmìna;BEZPP;8;0,29
2;Støedoèeskı;32;Chaloupková Iva;71;Zmìna;BEZPP;7;0,25
2;Støedoèeskı;33;Mašková Jitka;47;Zmìna;BEZPP;19;0,68
2;Støedoèeskı;34;Mikešová Marcela;25;Zmìna;BEZPP;12;0,43
3;Jihoèeskı;1;Gabrielová Hana;35;Zmìna;BEZPP;165;7,54
3;Jihoèeskı;2;Kastnerová Markéta;32;Zmìna;KH;206;9,41
3;Jihoèeskı;3;Šámal Vladimír;61;Zmìna;BEZPP;78;3,56
3;Jihoèeskı;4;Šantek Lenka;32;Zmìna;KH;73;3,33
3;Jihoèeskı;5;Lauková Hana;61;Zmìna;KH;67;3,06
3;Jihoèeskı;6;Duchoòová Kateøina;31;Zmìna;BEZPP;90;4,11
3;Jihoèeskı;7;Øíha Michal;39;Zmìna;BEZPP;66;3,01
3;Jihoèeskı;8;Bystøická Dagmar;36;Zmìna;BEZPP;26;1,18
3;Jihoèeskı;9;Filipová Martina;34;Zmìna;BEZPP;62;2,83
3;Jihoèeskı;10;Hladkı Jan;47;Zmìna;BEZPP;37;1,69
3;Jihoèeskı;11;Janíèková Barbora;31;Zmìna;BEZPP;29;1,32
3;Jihoèeskı;12;Smrèka Jan;30;Zmìna;BEZPP;36;1,64
3;Jihoèeskı;13;Jareš Jiøí;32;Zmìna;HS;15;0,68
3;Jihoèeskı;14;Jírová Alena;31;Zmìna;BEZPP;64;2,92
3;Jihoèeskı;15;Burešová Eva;49;Zmìna;BEZPP;29;1,32
3;Jihoèeskı;16;Lampert Horst;65;Zmìna;BEZPP;16;0,73
3;Jihoèeskı;17;Klimešová Romana;40;Zmìna;BEZPP;33;1,5
4;Plzeòskı;1;Marek Martin;31;Zmìna;BEZPP;146;9,89
4;Plzeòskı;2;Nová Vladimíra;41;Zmìna;BEZPP;126;8,54
4;Plzeòskı;3;Vlach Pavel;40;Zmìna;BEZPP;130;8,81
4;Plzeòskı;4;Moserová Zdeòka;57;Zmìna;KH;41;2,77
4;Plzeòskı;5;Brabec Jan;31;Zmìna;BEZPP;56;3,79
4;Plzeòskı;6;Brùhová Soòa;44;Zmìna;BEZPP;42;2,84
4;Plzeòskı;7;Baierl Petr;42;Zmìna;BEZPP;34;2,3
4;Plzeòskı;8;Šindeláøová Monika Andìla;47;Zmìna;BEZPP;61;4,13
4;Plzeòskı;9;Hlávka Petr;65;Zmìna;KH;30;2,03
4;Plzeòskı;10;Zoubková Renata;43;Zmìna;BEZPP;26;1,76
4;Plzeòskı;11;Prošek Jan;35;Zmìna;BEZPP;42;2,84
4;Plzeòskı;12;Budínská Bìla;47;Zmìna;BEZPP;20;1,35
4;Plzeòskı;13;Pape Jan;39;Zmìna;BEZPP;56;3,79
4;Plzeòskı;14;Dvorová Miroslava;53;Zmìna;BEZPP;8;0,54
4;Plzeòskı;15;Volfík Jiøí;49;Zmìna;BEZPP;9;0,61
4;Plzeòskı;16;Sedláèková Marcela;50;Zmìna;BEZPP;11;0,74
4;Plzeòskı;17;Hlávka Pavel;55;Zmìna;BEZPP;5;0,33
4;Plzeòskı;18;Fejfarová Linda;38;Zmìna;BEZPP;17;1,15
5;Karlovarskı;1;Maceèková Lada;43;Zmìna;BEZPP;49;12,79
5;Karlovarskı;2;Kounková Jana;24;Zmìna;BEZPP;17;4,43
5;Karlovarskı;3;Klímková Štìpánka;35;Zmìna;BEZPP;14;3,65
6;Ústeckı;1;Zimová Dostálová Šárka;40;Zmìna;Zmìna;304;13,54
6;Ústeckı;2;Ušák Filip;24;Zmìna;Zmìna;172;7,66
6;Ústeckı;3;Baèová Miloslava;59;Zmìna;BEZPP;155;6,9
6;Ústeckı;4;Tyšer Jiøí;56;Zmìna;BEZPP;87;3,87
6;Ústeckı;5;Haidler Jaroslav;55;Zmìna;BEZPP;234;10,42
6;Ústeckı;6;Baantová Jitka;37;Zmìna;BEZPP;58;2,58
6;Ústeckı;7;Horváth Drahomír Radek;41;Zmìna;BEZPP;69;3,07
6;Ústeckı;8;Šlapka Lubomír;48;Zmìna;BEZPP;46;2,04
6;Ústeckı;9;Kulíková Andrea;36;Zmìna;BEZPP;105;4,67
6;Ústeckı;10;Hartych Marek;38;Zmìna;BEZPP;55;2,45
6;Ústeckı;11;Talichová Mirka;40;Zmìna;BEZPP;72;3,2
6;Ústeckı;12;Marek Vojtìch;47;Zmìna;BEZPP;54;2,4
6;Ústeckı;13;Smetanová Ludmila;32;Zmìna;BEZPP;59;2,62
6;Ústeckı;14;Ryba Martin;47;Zmìna;BEZPP;73;3,25
6;Ústeckı;15;Tojmarová Petra;37;Zmìna;BEZPP;77;3,43
6;Ústeckı;16;Louka Ondøej;31;Zmìna;KH;68;3,03
6;Ústeckı;17;Myšíková Zdìnka;45;Zmìna;BEZPP;57;2,54
6;Ústeckı;18;Mráz Michal;33;Zmìna;BEZPP;16;0,71
6;Ústeckı;19;Hofman Karel;44;Zmìna;KH;14;0,62
6;Ústeckı;20;Kajnarová Adéla;25;Zmìna;KH;10;0,44
6;Ústeckı;21;Hausenblas Martin;39;Zmìna;BEZPP;55;2,45
7;Libereckı;1;Korytáø Jan;41;Zmìna;Zmìna;848;21,29
7;Libereckı;2;Hrbková Karolína;32;Zmìna;BEZPP;266;6,67
7;Libereckı;3;Opatrnı Vladimír;67;Zmìna;BEZPP;133;3,33
