nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,valid,name
13,NaS-ns,127,Jaroslav,Pupala,,56,majster stroj. výroby,Rimavská Sobota,1,Jaroslav Pupala
13,NaS-ns,128,Daniel,Pardavý,,40,vodič,Pečeňady,1,Daniel Pardavý
13,NaS-ns,129,Ján,Čičmič,,67,podnikateľ,Bratislava,1,Ján Čičmič
13,NaS-ns,130,Juraj,Ďuračka,,31,plánovač,Nitra,1,Juraj Ďuračka
13,NaS-ns,131,Milan,Littva,Bc.,29,historik,Pezinok,1,Milan Littva
13,NaS-ns,132,Ludovít,Fridrich,Ing.,58,živnostník,Banská Bystrica,1,Ludovít Fridrich
13,NaS-ns,133,Anna,Huntošová,,51,manipulantka,Martin,1,Anna Huntošová
13,NaS-ns,134,Eva,Holbová,,24,predavačka,Mikušovce,1,Eva Holbová
13,NaS-ns,135,Jozef,Vyletel,,56,robotník,Klokoč,1,Jozef Vyletel
13,NaS-ns,136,Ľubomír,Braniša,,47,podnikateľ,Dolný Lopašov,1,Ľubomír Braniša
13,NaS-ns,137,Lenka,Vlasáková,,35,živnostníčka,Pezinok,1,Lenka Vlasáková
13,NaS-ns,138,Michal,Svýba,,30,stavebný technik,Nitra,1,Michal Svýba
13,NaS-ns,139,Martin,Gocik,,35,obchodník,Vranov nad Topľou,1,Martin Gocik
13,NaS-ns,140,Barbora,Bowers,JUDr.,32,právnička,Bratislava,1,Barbora Bowers
13,NaS-ns,141,Oľga,Paverová,,54,podnikateľka,Martin,1,Oľga Paverová
13,NaS-ns,142,Andrej,Ozimý,,38,mechanik,Trenčín,1,Andrej Ozimý
13,NaS-ns,143,Marek,Fungáč,,30,SZČO,Kalinovo,1,Marek Fungáč
13,NaS-ns,144,Ľubica,Páchníková,PaedDr.,52,pedagogička,Senec,1,Ľubica Páchníková
13,NaS-ns,145,Andrej,Magoč,,68,dôchodca,Martin,1,Andrej Magoč
13,NaS-ns,146,Miroslava,Hrnčiarová,Mgr.,26,štátna zamestnankyňa,Križovany nad Dudváhom,1,Miroslava Hrnčiarová
13,NaS-ns,147,František,Francisty,DIS,25,študent,Banská Bystrica,1,František Francisty
13,NaS-ns,148,Martin,Hanuliak,Bc.,23,študent,Terchová,1,Martin Hanuliak
13,NaS-ns,149,Matej,Martovič,,22,študent,Bytča,1,Matej Martovič
13,NaS-ns,150,Peter,Žitňan,Bc.,22,marketingový pracovník,Banská Bystrica,1,Peter Žitňan
14,KSS,1,Jozef,Hrdlička,PhDr.,34,predseda KSS,Trenčín,1,Jozef Hrdlička
14,KSS,2,Miroslav,Pomajdík,Mgr.,25,politológ,Arnutovce,1,Miroslav Pomajdík
14,KSS,3,Artúr,Bekmatov,,21,študent VŠ,Turčianske Teplice,1,Artúr Bekmatov
14,KSS,4,Jalal,Suleiman,Ing. PhD.,46,strojný inžinier,Pezinok,1,Jalal Suleiman
14,KSS,5,Ján,Ľupták,,66,technik,Banská Bystrica,1,Ján Ľupták
14,KSS,6,Lenka,Eremiášová,Mgr.,35,novinárka,Bratislava,1,Lenka Eremiášová
14,KSS,7,Pavol,Suško,Ing.,59,výsluhový dôchodca,Trenčín,1,Pavol Suško
14,KSS,8,Michal,Frič,Mgr.,30,politický poradca,Topoľčany,1,Michal Frič
14,KSS,9,Viera,Klimentová,RSDr.,60,personalistka,Banská Bystrica,1,Viera Klimentová
14,KSS,10,Juraj,Brecko,Ing.,67,riaditeľ spoločnosti,Michalovce,1,Juraj Brecko
14,KSS,11,Milan,Sidor,PhDr. CSc.,61,pedagóg,Prešov,1,Milan Sidor
14,KSS,12,Juraj,Pavlovič,Ing.,63,súkromný podnikateľ,Lipovec,1,Juraj Pavlovič
14,KSS,13,Karol,Ondriaš,RNDr. DrSc.,59,vedecký pracovník,Bratislava,1,Karol Ondriaš
14,KSS,14,Anna,Sotaková,MUDr.,54,lekárka,Humenné,1,Anna Sotaková
14,KSS,15,Klaudia,Kónya,Mgr.,33,pedagogička,Dunajská Streda,1,Klaudia Kónya
14,KSS,16,Miroslav,Kočnár,,56,dôchodca,Viničné,1,Miroslav Kočnár
14,KSS,17,Anton,Žikla,prof. Ing. CSc.,66,pedagóg,Nitra,1,Anton Žikla
14,KSS,18,Jozef,Fuček,,52,robotník,Vrchteplá,1,Jozef Fuček
14,KSS,19,Mária,Salajová,,33,starostka obce,Točnica,1,Mária Salajová
14,KSS,20,Miroslav,Kulík,JUDr.,57,riaditeľ SBS,Snina,1,Miroslav Kulík
14,KSS,21,Peter,Nišponský,Mgr.,60,súkromný podnikateľ,Košice,1,Peter Nišponský
14,KSS,22,Ján,Sporka,RSDr.,66,výsluhový dôchodca,Dolný Kubín,1,Ján Sporka
14,KSS,23,Dagmara,Debnárová,,54,živnostníčka,Dubnica nad Váhom,1,Dagmara Debnárová
14,KSS,24,Vladimír,Sládek,,50,pracovník SBS,Dojč,1,Vladimír Sládek
14,KSS,25,Jozef,Šiška,Ing.,64,riaditeľ podniku,Nitra,1,Jozef Šiška
14,KSS,26,Daniel,Kianica,Mgr.,59,výsluhový dôchodca,Brezno,1,Daniel Kianica
14,KSS,27,Alexandra,Bodnárová,,34,manažérka,Stropkov,1,Alexandra Bodnárová
14,KSS,28,Ivan,Gaľa,Bc.,24,študent VŠ,Košice,1,Ivan Gaľa
14,KSS,29,Vladimír,Ulický,Ing.,55,starosta obce,Lehota nad Rimavicou,1,Vladimír Ulický
14,KSS,30,Roman,Hudec,Mgr.,31,robotník,Púchov,1,Roman Hudec
14,KSS,31,Ivan,Lulják,Mgr.,28,historik,Bratislava,1,Ivan Lulják
14,KSS,32,Jozef,Bošanský,,58,vodič,Nitrianska Streda,1,Jozef Bošanský
14,KSS,33,Daniel,Ščibrány,,26,živnostník,Bratislava,1,Daniel Ščibrány
14,KSS,34,Ľubica,Kleniarová,Mgr.,54,ekonómka,Banská Bystrica,1,Ľubica Kleniarová
14,KSS,35,Vincent,Antoš,,59,živnostník,Vranov nad Topľou,1,Vincent Antoš
14,KSS,36,Martin,Hulič,,21,študent VŠ,Košice,1,Martin Hulič
14,KSS,37,Janka,Bánska,,43,administratívna pracovníčka,Žilina,1,Janka Bánska
14,KSS,38,Stanislav,Pirošík,Bc.,23,študent VŠ,Bytča,1,Stanislav Pirošík
14,KSS,39,Juraj,Kabát,,44,technik,Hlohovec,1,Juraj Kabát
14,KSS,40,Jaroslav,Kočiš,PhDr.,58,špeciálny pedagóg,Brzotín,1,Jaroslav Kočiš
14,KSS,41,Štefan,Fábry,RSDr.,63,dôchodca,Bratislava,1,Štefan Fábry
14,KSS,42,Ján,Ježo,RSDr.,59,energetik,Snežnica,1,Ján Ježo
14,KSS,43,Milan,Glovňa,Dr.,61,štátny zamestnanec,Poprad,1,Milan Glovňa
14,KSS,44,Liana,Ivanová,Mgr.,36,pedagogička,Sady nad Torysou,1,Liana Ivanová
14,KSS,45,Ján,Vraštiak,,35,nezamestnaný,Bobrovček,1,Ján Vraštiak
14,KSS,46,Ján,Kundlák,,27,technik,Veľké Uherce,1,Ján Kundlák
14,KSS,47,Pavel,Olah,,57,invalidný dôchodca,Šúrovce,1,Pavel Olah
14,KSS,48,Jiří,Klain,Ing.,58,výsluhový dôchodca,Martin,1,Jiří Klain
14,KSS,49,Miroslav,Bilý,,46,robotník,Gelnica,1,Miroslav Bilý
14,KSS,50,Ján,Kašiar,Mgr.,60,súkromný podnikateľ,Lučenec,1,Ján Kašiar
14,KSS,51,Jozef,Janočko,Ing.,50,strojný technik,Medzilaborce,1,Jozef Janočko
14,KSS,52,Lukáš,Sisák,,26,živnostník,Košice,1,Lukáš Sisák
14,KSS,53,Jozef,Vacula,,22,študent VŠ,Likavka,1,Jozef Vacula
14,KSS,54,Miroslav,Chlebo,Ing.,63,pracovník SBS,Detva,1,Miroslav Chlebo
14,KSS,55,Vladimíra,Fortunová,Mgr.,27,pedagogička,Senné,1,Vladimíra Fortunová
14,KSS,56,Mária,Smutná,,47,predavačka,Kuzmice,1,Mária Smutná
14,KSS,57,Jana,Staroselská,Ing. CSc.,51,ekonómka,Dunajská Lužná,1,Jana Staroselská
14,KSS,58,Eva,Nemsiová,Ing.,60,výsluhová dôchodkyňa,Hontianske Tesáre,1,Eva Nemsiová
14,KSS,59,Ján,Holička,Ing.,65,dôchodca,Trenčianske Teplice,1,Ján Holička
14,KSS,60,Anton,Imling,,38,starosta,Štós,1,Anton Imling
14,KSS,61,František,Lukačko,,54,skladník,Bytča,1,František Lukačko
14,KSS,62,Lukáš,Kucharovic,,23,operátor výroby,Štvrtok,1,Lukáš Kucharovic
14,KSS,63,Soňa,Zdražilová,,58,pracovná ergoterapeutka,Holíč,1,Soňa Zdražilová
14,KSS,64,Stanislav,Martón,,42,robotník,Zlaté Moravce,1,Stanislav Martón
14,KSS,65,Viťazoslav,Repáš,Ing.,60,pracovník SBS,Bratislava,1,Viťazoslav Repáš
14,KSS,66,Peter,Katona,,43,sociálny pracovník,Uhorské,1,Peter Katona
14,KSS,67,Mikuláš,Benko,,63,dôchodca,Stará Ľubovňa,1,Mikuláš Benko
14,KSS,68,Gerhard,Ballasch,Ing.,45,kontrolór,Medzev,1,Gerhard Ballasch
14,KSS,69,Marian,Orieščik,,49,živnostník,Žilina,1,Marian Orieščik
14,KSS,70,Ladislav,Grambal,,61,invalidný dôchodca,Stará Turá,1,Ladislav Grambal
14,KSS,71,Albín,Časár,,75,dôchodca,Trakovice,1,Albín Časár
14,KSS,72,Jozef,Balla,,55,nezamestnaný,Nové Zámky,1,Jozef Balla
14,KSS,73,Ján,Juhász,JUDr.,56,advokát,Košice,1,Ján Juhász
14,KSS,74,Samuel,Zubo,RSDr. CSc.,63,dôchodca,Rimavská Sobota,1,Samuel Zubo
14,KSS,75,Zdenka,Kopková,,59,dôchodkyňa,Vranov nad Topľou,1,Zdenka Kopková
14,KSS,76,Juraj,Bernár,JUDr.,62,dôchodca,Pača,1,Juraj Bernár
14,KSS,77,Jozef,Murín,,60,majster odborného výcviku,Krásno nad Kysucou,1,Jozef Murín
14,KSS,78,Zdeněk,Rajchl,,46,pracovník NsP,Myjava,1,Zdeněk Rajchl
14,KSS,79,Ondrej,Ňorba,JUDr.,62,konateľ spoločnosti,Nitra,1,Ondrej Ňorba
14,KSS,80,Miroslav,Vantruba,,44,súkromný podnikateľ,Mýtna,1,Miroslav Vantruba
14,KSS,81,Iveta,Hribiková,,49,konateľka,Snina,1,Iveta Hribiková
14,KSS,82,Karol,Slovák,Ing.,47,súkromný podnikateľ,Opatovská Nová Ves,1,Karol Slovák
14,KSS,83,Marián,Krakovský,,52,pracovník SBS,Drienov,1,Marián Krakovský
14,KSS,84,Rastislav,Tomáš,,33,vodič,Michalovce,1,Rastislav Tomáš
14,KSS,85,Ivan,Gregor,,40,robotník,Ružomberok,1,Ivan Gregor
14,KSS,86,Michal,Rendek,,30,obrábač kovov,Dubnica nad Váhom,1,Michal Rendek
14,KSS,87,Jozef,Ondruška,,42,správca budov a skladu,Senica,1,Jozef Ondruška
14,KSS,88,Jasmina,Staruchová,,46,štátna zamestnankyňa,Snina,1,Jasmina Staruchová
14,KSS,89,Jozef,Zrnek,Mgr.,64,spisovateľ,Senec,1,Jozef Zrnek
14,KSS,90,Rastislav,Bobor,,47,pracovník SBS,Sliač,1,Rastislav Bobor
14,KSS,91,Michal,Mamrilla,,56,výsluhový dôchodca,Prešov,1,Michal Mamrilla
14,KSS,92,Ladislav,Krištofčo,,44,mechanizátor,Mlynky,1,Ladislav Krištofčo
14,KSS,93,Vladimír,Gejdoš,,25,strojár,Ľubeľa,1,Vladimír Gejdoš
14,KSS,94,Stanislav,Baláž,,48,zvárač,Moravské Lieskové,1,Stanislav Baláž
14,KSS,95,Marian,Čverčko,,56,súkromný podnikateľ,Michalovce,1,Marian Čverčko
14,KSS,96,Mária,Hajniková,,58,dôchodkyňa,Humenné,1,Mária Hajniková
14,KSS,97,Jozef,Šteininger,,60,výsluhový dôchodca,Sliač,1,Jozef Šteininger
14,KSS,98,Slavomír,Hudec,Ing.,42,živnostník,Žiar nad Hronom,1,Slavomír Hudec
14,KSS,99,Peter,Jakubčák,,66,dôchodca,Poprad,1,Peter Jakubčák
14,KSS,100,Anton,Badač,RSDr.,58,štátny zamestnanec,Rimavská Sobota,1,Anton Badač
14,KSS,101,Rastislav,Gajdoš,,54,živnostník,Makov,1,Rastislav Gajdoš
14,KSS,102,Ľubomír,Solík,Ing.,59,konateľ spoločnosti,Partizánske,1,Ľubomír Solík
14,KSS,103,Ján,Galanda,,61,výsluhový dôchodca,Snina,1,Ján Galanda
14,KSS,104,Jozef,Karabaš,,65,podnikateľ,Krivany,1,Jozef Karabaš
14,KSS,105,Ladislav,Sepeši,,62,robotník,Rochovce,1,Ladislav Sepeši
14,KSS,106,Miroslav,Cimra,Mgr.,47,vodič,Žarnovica,1,Miroslav Cimra
14,KSS,107,Ján,Holub,JUDr.,60,konateľ spoločnosti,Ubľa,1,Ján Holub
14,KSS,108,Terézia,Dančáková,,61,ekonómka,Košice,1,Terézia Dančáková
14,KSS,109,Vendelín,Paniak,,58,vodič,Tvrdošín,1,Vendelín Paniak
14,KSS,110,Milan,Záhumenský,,63,nástrojár,Slatina nad Bebravou,1,Milan Záhumenský
14,KSS,111,Róbert,Podracký,,41,železničiar,Trnava,1,Róbert Podracký
14,KSS,112,Pavol,Tausk,Dpt.,67,dôchodca,Komárno,1,Pavol Tausk
14,KSS,113,Dana,Grusová,,50,učiteľka MŠ,Košice,1,Dana Grusová
14,KSS,114,Marek,Bošeľa,Ing.,25,kontrolór,Závadka nad Hronom,1,Marek Bošeľa
14,KSS,115,Oto,Guman,,68,dôchodca,Snina,1,Oto Guman
14,KSS,116,Alojz,Almássy,,45,opatrovateľ,Spišská Nová Ves,1,Alojz Almássy
14,KSS,117,Jaroslav,Šinko,,51,živnostník,Martin,1,Jaroslav Šinko
14,KSS,118,Jozef,Hallon,,66,dôchodca,Handlová,1,Jozef Hallon
14,KSS,119,Ladislav,Moravčík,,64,dôchodca,Hriňová,1,Ladislav Moravčík
14,KSS,120,Eva,Martinovičová,,59,dôchodkyňa,Zlaté Moravce,1,Eva Martinovičová
14,KSS,121,Marek,Strapec,Ing.,29,strojný inžinier,Sása,1,Marek Strapec
14,KSS,122,Mária,Kyzeková,,66,dôchodkyňa,Malý Krtíš,1,Mária Kyzeková
14,KSS,123,Ladislav,Habala,Dr. Ing.,40,pedagóg,Bratislava,1,Ladislav Habala
14,KSS,124,Miroslav,Čuj,,47,invalidný dôchodca,Spišská Nová Ves,1,Miroslav Čuj
14,KSS,125,Jaroslav,Murgač,RSDr.,62,vodič,Kremnica,1,Jaroslav Murgač
14,KSS,126,Karol,Janko,Mgr.,35,básnik,Senec,1,Karol Janko
14,KSS,127,Zlatica,Bachňáková,,56,ekonómka,Dobšiná,1,Zlatica Bachňáková
14,KSS,128,Ján,Ševc,RSDr. CSc.,63,dôchodca,Banská Bystrica,1,Ján Ševc
14,KSS,129,Ľudovít,Král,,57,živnostník,Nová Baňa,1,Ľudovít Král
14,KSS,130,Alena,Dubinová,Ing.,54,dobrovoľná pracovníčka ORZP,Košice,1,Alena Dubinová
14,KSS,131,Michal,Kotian,RSDr.,64,výsluhový dôchodca,Liptovský Mikuláš,1,Michal Kotian
14,KSS,132,Stanislav,Laluha,,61,nezamestnaný,Prievidza,1,Stanislav Laluha
14,KSS,133,Ján,Štefanický,,63,dôchodca,Dudince,1,Ján Štefanický
14,KSS,134,Jaroslav,Studený,Ing.,64,ekonóm,Holíč,1,Jaroslav Studený
14,KSS,135,Vojtech,Piku,,47,automechanik,Rožňava,1,Vojtech Piku
14,KSS,136,Ján,Markus,RSDr.,61,dôchodca,Zvolen,1,Ján Markus
14,KSS,137,Milan,Mocný,,43,opravár,Košice,1,Milan Mocný
14,KSS,138,Miroslav,Manica,RSDr.,65,dôchodca,Žiar nad Hronom,1,Miroslav Manica
14,KSS,139,Ľubomír,Betuš,,62,pedagóg,Veľký Folkmar,1,Ľubomír Betuš
14,KSS,140,Katarína,Okrucká,,30,obchodná zástupkyňa,Bzince pod Javorinou,1,Katarína Okrucká
14,KSS,141,Martin,Rehák,,35,dispečer,Dubnica nad Váhom,1,Martin Rehák
14,KSS,142,Ján,Mikloš,,54,starosta,Nižná Kamenica,1,Ján Mikloš
14,KSS,143,Ladislav,Vojtko,Mgr.,55,živnostník,Čakanovce,1,Ladislav Vojtko
14,KSS,144,Emil,Papáč,,59,pracovník SBS,Kráľovce,1,Emil Papáč
14,KSS,145,Ján,Janočko,Ing.,67,dôchodca,Snina,1,Ján Janočko
14,KSS,146,Miroslav,Herák,,53,železničiar,Martin,1,Miroslav Herák
14,KSS,147,Peter,Seman,Ing.,53,informátor,Sokoľany,1,Peter Seman
14,KSS,148,František,Kapucian,,65,dôchodca,Košice,1,František Kapucian
14,KSS,149,Štefan,Borovský,Dpt.,58,výsluhový dôchodca,Veľké Úľany,1,Štefan Borovský
14,KSS,150,Miroslav,Samiec,PhDr.,64,dôchodca,Prievidza,1,Miroslav Samiec
15,SRÚS,1,František,Tanko,,40,podnikateľ,Bratislava,1,František Tanko
15,SRÚS,2,Anton,Pavlík,,36,podnikateľ,Prečín,1,Anton Pavlík
15,SRÚS,3,Alexander,Farkaš,,52,hudobník,Bratislava,1,Alexander Farkaš
15,SRÚS,4,Helena,Baloghová,Bc.,38,referentka,Košice,1,Helena Baloghová
15,SRÚS,5,Stanislav,Hada,,47,starosta,Rankovce,1,Stanislav Hada
15,SRÚS,6,Dezider,Šenk,JUDr.,65,právnik,Bratislava,1,Dezider Šenk
15,SRÚS,7,Zlatuše,Kančiová,,41,sociálna pracovníčka,Hnojné,1,Zlatuše Kančiová
15,SRÚS,8,Eva,Farkašová,,62,dôchodkyňa,Nový Život,1,Eva Farkašová
15,SRÚS,9,Alfonz,Kaliaš,Bc.,47,manažér Rómskeho komunitného centra,Vranov nad Topľou,1,Alfonz Kaliaš
15,SRÚS,10,Attila,Lakatoš,,44,starosta,Vieska nad Blhom,1,Attila Lakatoš
15,SRÚS,11,Jozef,Baroš,,37,podnikateľ,Jelka,1,Jozef Baroš
15,SRÚS,12,Ján,Královič,,38,podnikateľ,Smižany,1,Ján Královič
15,SRÚS,13,Jaroslav,Vanyo,,48,nezamestnaný,Nová Lesná,1,Jaroslav Vanyo
15,SRÚS,14,Miroslav,Rác,,25,hudobník,Levice,1,Miroslav Rác
15,SRÚS,15,Eduard,Giňa,,35,sociálny pracovník,Malý Slivník,1,Eduard Giňa
15,SRÚS,16,Róbert,Krištof,,32,podnikateľ,Zohor,1,Róbert Krištof
15,SRÚS,17,Pavol,Paradi,,48,podnikateľ,Bratislava,1,Pavol Paradi
15,SRÚS,18,Jozef,Berky,,47,pracovník SBS,Revúca,1,Jozef Berky
15,SRÚS,19,Ernest,Polhoš,,37,vodoinštalatér,Veľká Lomnica,1,Ernest Polhoš
15,SRÚS,20,Štefan,Križanovič,,52,pracovník SBS,Bratislava,1,Štefan Križanovič
15,SRÚS,21,Stanislav,Kučerák,,47,mechanizátor,Gemerská Poloma,1,Stanislav Kučerák
15,SRÚS,22,Štefan,Herák,,41,podnikateľ,Čachtice,1,Štefan Herák
15,SRÚS,23,Stanislav,Agner,,56,elektromechanik,Modra,1,Stanislav Agner
15,SRÚS,24,Ľubomír,Kurej,,42,SZČO,Slovenská Volová,1,Ľubomír Kurej
15,SRÚS,25,Ladislav,Banom,,42,elektromechanik,Zalužice,1,Ladislav Banom
15,SRÚS,26,Jozef,Súkenik,,60,murár,Jelšava,1,Jozef Súkenik
15,SRÚS,27,Vladimír,Lacko,,37,murár,Važec,1,Vladimír Lacko
15,SRÚS,28,Tibor,Rigo,,51,stavebný zámočník,Lehnice,1,Tibor Rigo
15,SRÚS,29,Eduard,Toráč,,37,automechanik,Trnava,1,Eduard Toráč
15,SRÚS,30,Agneša,Kotlárová,,60,kaderníčka,Dojč,1,Agneša Kotlárová
15,SRÚS,31,Marek,Baláž,,53,dôchodca,Handlová,1,Marek Baláž
15,SRÚS,32,Emília,Nagyová,,35,krajčírka,Galanta,1,Emília Nagyová
16,MOST-HÍD,1,Béla,Bugár,Ing.,53,podpredseda NR SR,Šamorín,1,Béla Bugár
16,MOST-HÍD,2,Zsolt,Simon,Ing.,41,minister,Padarovce,1,Zsolt Simon
16,MOST-HÍD,3,László,Sólymos,Ing.,43,poslanec NR SR,Bratislava,1,László Sólymos
16,MOST-HÍD,4,Rudolf,Chmel,Doc. PhDr. DrSc.,73,podpredseda vlády SR,Bratislava,1,Rudolf Chmel
16,MOST-HÍD,5,Gábor,Gál,Mgr.,37,poslanec NR SR,Veľká Mača,1,Gábor Gál
16,MOST-HÍD,6,Tibor,Bastrnák,MUDr.,47,poslanec NR SR,Komárno,1,Tibor Bastrnák
16,MOST-HÍD,7,Ivan,Švejna,Ing.,46,poslanec NR SR,Bratislava,1,Ivan Švejna
16,MOST-HÍD,8,Elemér,Jakab,,44,poslanec NR SR,Veľké Raškovce,1,Elemér Jakab
16,MOST-HÍD,9,Péter,Vörös,Mgr.,45,poslanec NR SR,Komárno,1,Péter Vörös
16,MOST-HÍD,10,Andrej,Hrnčiar,Mgr. art.,38,primátor,Martin,1,Andrej Hrnčiar
16,MOST-HÍD,11,Árpád,Érsek,PaedDr.,53,štátny tajomník,Šamorín,1,Árpád Érsek
16,MOST-HÍD,12,László,A. Nagy,PhDr.,63,poslanec NR SR,Bratislava,1,László A. Nagy
16,MOST-HÍD,13,František,Šebej,PhDr. CSc.,64,poslanec NR SR,Bratislava,1,František Šebej
16,MOST-HÍD,14,József,Nagy,Ing.,43,minister,Dunajská Streda,1,József Nagy
16,MOST-HÍD,15,Edita,Pfundtner,Mgr.,39,poslankyňa NR SR,Bratislava,1,Edita Pfundtner
16,MOST-HÍD,16,František,Juhos,JUDr.,50,starosta,Trstice,1,František Juhos
16,MOST-HÍD,17,Alžbeta,Ožvaldová,PhDr.,51,starostka,Bratislava,1,Alžbeta Ožvaldová
16,MOST-HÍD,18,Gabriel,Csicsai,MVDr. PhD.,43,štátny tajomník,Dunajská Streda,1,Gabriel Csicsai
16,MOST-HÍD,19,Renáta,Lenártová,MUDr.,39,námestníčka primátora,Košice,1,Renáta Lenártová
16,MOST-HÍD,20,Igor,Sidor,Mgr. PhD.,48,poslanec NR SR,Košice,1,Igor Sidor
16,MOST-HÍD,21,Dušan,Hégli,,40,umelecký riaditeľ,Štúrovo,1,Dušan Hégli
16,MOST-HÍD,22,Peter,Krajňák,Mgr.,30,pedagóg,Prešov,1,Peter Krajňák
16,MOST-HÍD,23,Bertalan,Bóna,Ing.,55,podnikateľ,Nové Zámky,1,Bertalan Bóna
16,MOST-HÍD,24,Éva,Hortai,JUDr.,57,advokátka,Komárno,1,Éva Hortai
16,MOST-HÍD,25,Jozef,Hunyák,,63,starosta,Hajnáčka,1,Jozef Hunyák
16,MOST-HÍD,26,Zoltán,Fekete,Ing.,45,starosta,Nýrovce,1,Zoltán Fekete
16,MOST-HÍD,27,Klaudia,Valušková,,60,podnikateľka,Bratislava,1,Klaudia Valušková
16,MOST-HÍD,28,Pavol,Burdiga,,45,zástupca primátora,Rožňava,1,Pavol Burdiga
16,MOST-HÍD,29,Ingrid,Kosová,Ing. PhD.,36,manažérka,Sielnica,1,Ingrid Kosová
16,MOST-HÍD,30,Ondrej,Balco,MUDr.,57,lekár,Lučenec,1,Ondrej Balco
16,MOST-HÍD,31,Silvia,Vargová,MUDr.,41,lekárka,Rimavská Sobota,1,Silvia Vargová
16,MOST-HÍD,32,Gabriela,Kubičková,MgA.,32,prednostka OÚŽP,Piešťany,1,Gabriela Kubičková
16,MOST-HÍD,33,Attila,Baki,,33,prednosta ObÚ,Trebušovce,2,Attila Baki
16,MOST-HÍD,34,Beáta,Áčová,PhDr.,44,krajská riaditeľka,Branč,1,Beáta Áčová
16,MOST-HÍD,35,Lajos,Berner,,48,starosta,Janíky,1,Lajos Berner
16,MOST-HÍD,36,Karol,Pataky,Ing.,34,prednosta ObÚ,Kráľovský Chlmec,1,Karol Pataky
16,MOST-HÍD,37,Jozef,Letko,Mgr.,34,prednosta,Trenčín,1,Jozef Letko
16,MOST-HÍD,38,Ferenc,Bergendi,RNDr.,52,starosta,Kráľová nad Váhom,1,Ferenc Bergendi
16,MOST-HÍD,39,Elena,Fialková,Mgr.,55,stredoškolská učiteľka,Mokrance,1,Elena Fialková
16,MOST-HÍD,40,Zuzana,Csadyová,Mgr.,46,starostka,Čierna Voda,1,Zuzana Csadyová
16,MOST-HÍD,41,Slavomír,Šuch,MUDr.,46,lekár,Martin,1,Slavomír Šuch
16,MOST-HÍD,42,Lajos,Csóka,Ing.,48,starosta,Veľké Kosihy,1,Lajos Csóka
16,MOST-HÍD,43,Kristína,Bugárová,,45,podnikateľka,Trhová Hradská,1,Kristína Bugárová
16,MOST-HÍD,44,Vladimír,Vágási,,49,podnikateľ,Košice,1,Vladimír Vágási
16,MOST-HÍD,45,Tomáš,Baráti,Ing.,41,zástupca primátora,Šahy,1,Tomáš Baráti
16,MOST-HÍD,46,Eva,Čákváriová,Bc.,50,starostka,Bíňa,1,Eva Čákváriová
16,MOST-HÍD,47,Miroslav,Gašpar,MUDr.,58,lekár,Dunajská Streda,1,Miroslav Gašpar
16,MOST-HÍD,48,Pál,Banai Tóth,Ing. PhD.,36,starosta,Moča,1,Pál Banai Tóth
16,MOST-HÍD,49,Tibor,Pipas,MUDr.,44,lekár,Tornaľa,1,Tibor Pipas
16,MOST-HÍD,50,Ladislav,Maťašovský,Mgr.,52,primátor,Galanta,1,Ladislav Maťašovský
16,MOST-HÍD,51,Jozef,Fábik,Bc.,40,podnikateľ,Senica,1,Jozef Fábik
16,MOST-HÍD,52,Gabriela,Gönczölová,Ing.,40,starostka,Dedina Mládeže,1,Gabriela Gönczölová
16,MOST-HÍD,53,Zoltán,Marczell,Ing.,43,starosta,Malé Dvorníky,1,Zoltán Marczell
16,MOST-HÍD,54,Zoltán,Kovács,Ing.,47,podnikateľ,Senec,1,Zoltán Kovács
16,MOST-HÍD,55,Zoltán,Horváth,,45,starosta,Tomášikovo,1,Zoltán Horváth
16,MOST-HÍD,56,Ladislav,Balódi,Mgr.,40,starosta,Vydrany,1,Ladislav Balódi
16,MOST-HÍD,57,Gabriella,Nagy,Mgr.,44,mediátorka,Tôň,1,Gabriella Nagy
16,MOST-HÍD,58,Marián,Tóth,Ing.,34,starosta,Tvrdošovce,1,Marián Tóth
16,MOST-HÍD,59,Ladislav,Nagy,Mgr.,47,podnikateľ,Tornaľa,1,Ladislav Nagy
16,MOST-HÍD,60,Andrej,Džugan,Ing.,46,manažér,Prešov,1,Andrej Džugan
16,MOST-HÍD,61,Milan,Burčík,Ing.,49,obchodný riaditeľ,Liptovský Hrádok,1,Milan Burčík
16,MOST-HÍD,62,Michal,Varga,MUDr.,48,lekár - traumatológ,Vojany,1,Michal Varga
16,MOST-HÍD,63,Ladislav,Bukovszky,PhDr.,45,archivár - historik,Matúškovo,1,Ladislav Bukovszky
16,MOST-HÍD,64,Alexander,Dakó,Mgr.,41,manažér - konateľ spoločnosti,Dunajská Streda,1,Alexander Dakó
16,MOST-HÍD,65,Peter,Turák,Ing.,44,podnikateľ,Košice,1,Peter Turák
16,MOST-HÍD,66,István,Szőköl,Ing. PhD.,31,vysokoškolský učiteľ,Komárno,1,István Szőköl
16,MOST-HÍD,67,Stanislav,Vospálek,Bc.,37,riaditeľ personálnej agentúry,Spišská Nová Ves,1,Stanislav Vospálek
16,MOST-HÍD,68,Attila,Horváth,Mgr.,45,manažér,Bratislava,1,Attila Horváth
16,MOST-HÍD,69,Igor,Pramuk,MUDr. MPH,43,riaditeľ nemocnice,Košice,1,Igor Pramuk
