nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,valid
8,ĽS-HZDS,127,Rudolf,Ivičič,,55,pracovník mestských lesov,Bratislava,1
8,ĽS-HZDS,128,Jana,Strašková,Mgr.,51,riaditeľka knižnice,Modrý Kameň,1
8,ĽS-HZDS,129,Jela,Bednárová,Ing.,42,prednostka ObÚ ŽP,Spišská Nová Ves,1
8,ĽS-HZDS,130,Radovan,Ammer,MUDr.,53,lekár,Stará Turá,1
8,ĽS-HZDS,131,Dušan,Kubán,Ing.,46,starosta obce,Naháč,1
8,ĽS-HZDS,132,Juraj,Hlavatý,PaedDr.,29,riaditeľ školy,Zborov nad Bystricou,1
8,ĽS-HZDS,133,Peter,Pitoňák,Bc.,40,starosta obce,Granč - Petrovce,1
8,ĽS-HZDS,134,Rudolf,Kollár,Ing.,51,riaditeľ zariadenia pre seniorov,Kanianka,1
8,ĽS-HZDS,135,Ján,Čmelo,,35,konateľ spoločnosti,Rajec,1
8,ĽS-HZDS,136,Jaroslav,Blina,,46,starosta obce,Práznovce,1
8,ĽS-HZDS,137,Jaroslav,Ferianček,,44,starosta obce,Miloslavov,1
8,ĽS-HZDS,138,Peter,Tapšák,Ing.,55,vedúci úseku OZ Lesy SR,Košice,1
8,ĽS-HZDS,139,Jozef,Tomaník,,24,vodič,Banská Bystrica,1
8,ĽS-HZDS,140,Gabriel,Martiška,,24,predajca,Trenčín,1
8,ĽS-HZDS,141,Ivan,Poláčik,Ing.,52,riaditeľ obv. pozemk. úradu,Štefanov nad Oravou,1
8,ĽS-HZDS,142,Alena,Voľanská-Martičeková,,37,starostka obce,Lukavica,1
8,ĽS-HZDS,143,Daniela,Viková,PaedDr.,58,poradkyňa štát. tajomníka,Bratislava,1
8,ĽS-HZDS,144,Ladislav,Gažík,,50,konateľ spoločnosti,Rožňava,1
8,ĽS-HZDS,145,Rudolf,Špánik,,49,podnikateľ,Rajec,1
8,ĽS-HZDS,146,Milan,Zeleňák,Ing.,59,živnostník - geodet,Galanta,1
8,ĽS-HZDS,147,Jozef,Priadka,Ing.,51,riaditeľ odboru,Zvolen,1
8,ĽS-HZDS,148,Peter,Dojčan,Bc.,25,pracovník zákazníckej podpory,Martin,1
8,ĽS-HZDS,149,Ivan,Pajtaš,PaedDr.,55,riaditeľ gymnázia,Humenné,1
8,ĽS-HZDS,150,Pavol,Mada,Ing.,55,kontrolór NSK,Nitra,1
9,KSS,1,Jozef,Hrdlička,PhDr.,32,predseda KSS,Trenčín,1
9,KSS,2,Anna,Sotaková,MUDr.,52,lekárka,Humenné,1
9,KSS,3,Juraj,Obert,,37,starosta obce,Žitavany,1
9,KSS,4,Miroslav,Pomajdík,Bc.,23,študent VŠ,Letanovce,1
9,KSS,5,Karol,Ondriaš,RNDr. DrSc.,58,vedecký pracovník,Bratislava,1
9,KSS,6,Pavol,Suško,Ing.,57,podpredseda KSS,Trenčín,1
9,KSS,7,Peter,Nišponský,Mgr.,58,vedecký pracovník,Košice,1
9,KSS,8,Viera,Klimentová,RSDr.,58,personalistka,Banská Bystrica,1
9,KSS,9,Štefan,Borovský,Dpt.,56,živnostník,Veľké Úľany,1
9,KSS,10,Vladimír,Cisár,Ing.,55,riaditeľ TS,Liptovský Hrádok,1
9,KSS,11,Jalal,Suleiman,Ing. PhD.,44,živnostník,Pezinok,1
9,KSS,12,Václav,Homišan,Ing.,57,konateľ,Stará Ľubovňa,1
9,KSS,13,Jaroslav,Kočiš,PhDr.,56,špeciálny pedagóg,Brzotín,1
9,KSS,14,Jozef,Bošanský,,57,vodič,Nitrianska Streda,1
9,KSS,15,Juraj,Brecko,Ing.,65,stavebný technik,Michalovce,1
9,KSS,16,Ján,Kašiar,Mgr.,58,živnostník,Lučenec,1
9,KSS,17,Miroslav,Kulík,JUDr.,59,konateľ,Snina,1
9,KSS,18,Jozef,Fuček,,50,starosta obce,Vrchteplá,1
9,KSS,19,Michal,Kotian,RSDr.,62,výsl. dôchodca,Liptovský Mikuláš,1
9,KSS,20,Miroslav,Samiec,PhDr.,63,dôchodca,Prievidza,1
9,KSS,21,Pavel,Olah,,55,inv. dôchodca,Šúrovce,1
9,KSS,22,Juraj,Ďurík,Mgr.,53,učiteľ,Levice,1
9,KSS,23,Zdenko,Marton,RSDr.,60,dôchodca,Senec,1
9,KSS,24,Jozef,Šteininger,,58,výsl. dôchodca,Sliač,1
9,KSS,25,Ladislav,Mackanič,Mgr.,34,admin. pracovník,Svidník,1
9,KSS,26,Gabriel,Ivanko,,57,starosta obce,Iňačovce,1
9,KSS,27,Vladimír,Ďaďo,RSDr.,61,živnostník,Martin,1
9,KSS,28,Dagmara,Debnárová,,52,živnostníčka,Dubnica nad Váhom,1
9,KSS,29,Juraj,Kabát,,43,technik,Hlohovec,1
9,KSS,30,Mohamed,Salha,Ing.,55,súkr. podnikateľ,Hurbanovo,1
9,KSS,31,Slavomír,Blažek,Bc.,22,študent,Bratislava,1
9,KSS,32,Stanislav,Pirošík,,21,študent,Bytča,1
9,KSS,33,Marián,Krakovský,,50,prac. SBS,Drienov,1
9,KSS,34,Rudolf,Čiaznoha,,62,živnostník,Krompachy,1
9,KSS,35,Janka,Bánska,,42,admin. pracovníčka,Žilina,1
9,KSS,36,Milan,Šebeň,,49,robotník,Uhrovec,1
9,KSS,37,Soňa,Zdražilová,,56,prac. terapeutička,Holíč,1
9,KSS,38,Jozef,Chovan,Bc.,26,technik,Čechy,1
9,KSS,39,Štefan,Fábry,RSDr.,61,novinár,Bratislava,1
9,KSS,40,Juraj,Stojka,,53,živnostník,Veľký Krtíš,1
9,KSS,41,Jozef,Kriško,Ing.,64,dôchodca,Duplín,1
9,KSS,42,Ján,Čižmár,Ing.,57,výsl. dôchodca,Sečovce,1
9,KSS,43,Ján,Sporka,RSDr.,64,výsl. dôchodca,Dolný Kubín,1
9,KSS,44,Jozef,Foltán,,23,prac. SBS,Veľké Uherce,1
9,KSS,45,Ján,Ušiak,Ing.,46,výsl. dôchodca,Dojč,1
9,KSS,46,Stanislav,Cebo,,54,technik,Alekšince,1
9,KSS,47,Jarmila,Hornová,,50,živnostníčka,Stupava,1
9,KSS,48,Peter,Katona,,41,soc. pracovník,Uhorské,1
9,KSS,49,Juraj,Lazarčík,doc. Ing. CSc.,61,pedagóg,Nitra,1
9,KSS,50,Viktor,Modrák,,41,živnostník,Vyšné Remety,1
9,KSS,51,Emília,Drastichová,Mgr.,51,učiteľka,Čadca,1
9,KSS,52,Roman,Hudec,,29,operátor,Púchov,1
9,KSS,53,Marián,Mužík,,47,riaditeľ obch. spol.,Trnava,1
9,KSS,54,Mária,Smutná,,46,dôchodkyňa,Kuzmice,1
9,KSS,55,Vladimír,Ševčík,CSc.,57,pracovník SBS,Bratislava,1
9,KSS,56,Anton,Badač,RSDr.,56,vedúci pracovník,Rimavská Sobota,1
9,KSS,57,Anna,Brečková,Bc.,43,admin. pracovníčka,Snina,1
9,KSS,58,Janka,Vavreková,,48,riaditeľka MŠ,Pača,1
9,KSS,59,František,Lukačko,,52,operátor,Bytča,1
9,KSS,60,Pavol,Gelo,,26,robotník,Zubák,1
9,KSS,61,Anton,Dubravec,Bc.,42,röntgenológ,Sereď,1
9,KSS,62,Pavol,Tausk,Dpt.,65,dôchodca,Komárno,1
9,KSS,63,Eduard,Daniš,,52,hasič - záchranár,Bratislava,1
9,KSS,64,Monika,Galetová,,25,signalistka ŽSR,Žarnovica,1
9,KSS,65,Lukáš,Sisák,,24,živnostník,Košice,1
9,KSS,66,Peter,Seman,Ing.,52,výsl. dôchodca,Košice,1
9,KSS,67,Ján,Ježo,RSDr.,58,pracovník SBS,Snežnica,1
9,KSS,68,Pavol,Pauer,,37,výrobný kontrolór,Považská Bystrica,1
9,KSS,69,Miroslav,Albert,,54,elektrikár,Hlohovec,1
9,KSS,70,Ondrej,Ňorba,JUDr.,60,konateľ,Nitra,1
9,KSS,71,Janka,Staroselská,Ing. CSc.,49,ekonómka,Dunajská Lužná,1
9,KSS,72,Slavomír,Hudec,Ing.,40,živnostník,Žiar nad Hronom,1
9,KSS,73,Sabína,Olejárová,Ing.,65,dôchodkyňa,Prešov,1
9,KSS,74,Zlatica,Bachňáková,,54,ekonómka,Dobšiná,1
9,KSS,75,Peter,Lacko,,61,dôchodca,Stankovany,1
9,KSS,76,Mariana,Kličková,,65,dôchodkyňa,Rudník,1
9,KSS,77,Róbert,Podracký,,39,pracovník ŽSR,Trnava,1
9,KSS,78,Pavol,Leštinský,,51,prac. SBS,Nitra,1
9,KSS,79,František,Kulla,,47,výsl. dôchodca,Čadca,1
9,KSS,80,Dušan,Faško,,58,technik,Rimavská Sobota,1
9,KSS,81,Milan,Glovňa,RSDr.,59,štátny zamestnanec,Poprad,1
9,KSS,82,Samuel,Zubo,RSDr. CSc.,61,dôchodca,Rimavská Sobota,1
9,KSS,83,Juraj,Pavlovič,Ing.,61,súkr. podnikateľ,Lipovec,1
9,KSS,84,Milan,Debnár,,24,živnostník,Handlová,2
9,KSS,85,Jozef,Janočko,,49,strojný technik,Medzilaborce,1
9,KSS,86,Ján,Hamar,RSDr.,65,dôchodca,Levice,1
9,KSS,87,Eugen,Mýtnik,Ing.,52,pracovník SBS,Bratislava,1
9,KSS,88,Ján,Sásik,,60,dôchodca,Cerovo,1
9,KSS,89,Michal,Mamrilla,Ing.,54,finančný poradca,Prešov,1
9,KSS,90,Miroslav,Bilý,,45,robotník,Gelnica,1
9,KSS,91,Ján,Gregor,RSDr.,67,dôchodca,Bziny,1
9,KSS,92,Pavol,Gavorník,JUDr.,59,dôchodca,Myjava,1
9,KSS,93,Ján,Holub,JUDr.,58,konateľ,Ubľa,1
9,KSS,94,Vojtech,Piku,,45,automechanik,Rožňava,1
9,KSS,95,Miroslav,Čuj,,45,robotník,Spišská Nová Ves,1
9,KSS,96,Štefan,Szögedi,,67,technik,Licince,1
9,KSS,97,Matúš,Karas,,22,študent,Košarovce,1
9,KSS,98,Vojtech,Bačo,PhDr.,60,učiteľ,Košice,1
9,KSS,99,Daniel,Kianica,Mgr.,57,výsl. dôchodca,Brezno,1
9,KSS,100,Marián,Orieščik,,47,živnostník,Žilina,1
9,KSS,101,Ľubica,Kleniarová,Mgr.,53,ekonómka,Banská Bystrica,1
9,KSS,102,Miroslav,Krištan,,53,dôchodca,Vranov nad Topľou,1
9,KSS,103,Ľubomír,Solík,Ing.,57,podnikateľ,Partizánske,1
9,KSS,104,Jozef,Brtáň,,53,vodič,Modra,1
9,KSS,105,Ján,Styrančák,,54,dôchodca,Vranov nad Topľou,1
9,KSS,106,Emil,Papáč,,57,výsl. dôchodca,Kráľovce,1
9,KSS,107,Ján,Burda,,62,konateľ,Čadca,1
9,KSS,108,Jozef,Šiška,Ing.,62,riaditeľ,Nitra,1
9,KSS,109,Anna,Kubeková,,65,pedagogička,Závadka nad Hronom,1
9,KSS,110,Ján,Troščák,RSDr.,67,dôchodca,Stará Ľubovňa,1
9,KSS,111,Ľubomír,Betuš,PaeDr. CSc.,61,učiteľ,Košice,1
9,KSS,112,Karol,Slovák,Ing.,45,živnostník,Opatovská Nová Ves,1
9,KSS,113,Iveta,Hribiková,,47,súkr. podnikateľka,Snina,1
9,KSS,114,Juraj,Bernár,JUDr.,61,dôchodca,Pača,1
9,KSS,115,Branislav,Zahradník,,33,automechanik,Petrovice,1
9,KSS,116,Milan,Korim,,44,technik,Cinobaňa,1
9,KSS,117,Matúš,Mihál,,21,živnostník,Hodruša-Hámre,1
9,KSS,118,Ladislav,Vojtko,Mgr.,53,starosta obce,Čakanovce,1
9,KSS,119,Ján,Kočan,,32,vodič,Uličské Krivé,1
9,KSS,120,Jozef,Ďurko,,57,dôchodca,Trebišov,1
9,KSS,121,Jasmína,Staruchová,,45,pracovníčka OBS,Snina,1
9,KSS,122,Vasil,Čuvan,Ing.,63,dôchodca,Zemplínska Široká,1
9,KSS,123,Miroslav,Žiak,,75,dôchodca,Ružomberok,1
9,KSS,124,Pavol,Fatura,,55,vedúci technológ,Ladce,1
9,KSS,125,Miroslav,Chlebo,Ing.,61,pracovník SBS,Detva,1
9,KSS,126,Peter,Klesík,,48,mechanik,Prešov,1
9,KSS,127,Kristína,Gombošová,,52,admin. pracovníčka,Závadka,1
9,KSS,128,Miroslav,Ružička,,59,informátor,Žiar nad Hronom,1
9,KSS,129,Emil,Cina,,60,elektroúdržbár,Stropkov,1
9,KSS,130,Ján,Bučko,,57,manažér,Košice,1
9,KSS,131,Ľubomír,Marejka,Ing.,53,štátny zamestnanec,Turzovka,1
9,KSS,132,Viera,Dzúrová,RSDr.,59,dôchodkyňa,Lučenec,1
9,KSS,133,Daniela,Fridrichová,,55,živnostníčka,Snina,1
9,KSS,134,Ján,Mikloš,,53,starosta obce,Vyšná Kamenica,1
9,KSS,135,Miloslav,Moravčík,Ing.,49,obch. zástupca,Banská Bystrica,1
9,KSS,136,Emil,Janko,,58,dôchodca,Snina,1
9,KSS,137,Vladimír,Fedor,,53,robotník,Trebišov,1
9,KSS,138,Rastislav,Bobor,,45,agronóm,Sliač,1
9,KSS,139,František,Štefánik,,54,výsl. dôchodca,Žilina,1
9,KSS,140,Peter,Jakubčák,,64,dôchodca,Poprad,1
9,KSS,141,Marián,Šulek,,52,inv. dôchodca,Lučenec,1
9,KSS,142,Terézia,Dančáková,,59,ekonómka,Košice,1
9,KSS,143,Ján,Ševc,RSDr. CSc.,62,dôchodca,Banská Bystrica,1
9,KSS,144,Jozef,Kalinovský,,57,pracovník SBS,Humenné,1
9,KSS,145,Ján,Janočko,Ing.,65,živnostník,Snina,1
9,KSS,146,Dominik,Kútnik,Ing.,55,pedagóg,Banská Štiavnica,1
9,KSS,147,Drahomír,Vallo,,33,živnostník,Pavlova Ves,1
9,KSS,148,Igor,Truban,,48,živnostník,Vyhne,1
9,KSS,149,Tomáš,Szabadoš,,52,pracovník pôšt,Košice,1
9,KSS,150,Edita,Grekčová,,57,ekonómka,Poltár,1
10,SNS,1,Ján,Slota,Ing.,56,poslanec Národnej rady SR,Žilina,1
10,SNS,2,Anna,Belousovová,RNDr.,50,poslankyňa Národnej rady SR,Čadca,1
10,SNS,3,Ján,Mikolaj,prof. Ing. CSc.,56,univerzitný profesor,Žilina,1
10,SNS,4,Rudolf,Pučík,JUDr.,53,poslanec Národnej rady SR,Senec,1
10,SNS,5,Dušan,Švantner,Ing.,63,štátny tajomník MDPT SR,Brezno,1
10,SNS,6,Štefan,Zelník,MUDr.,55,chirurg,Žilina,1
10,SNS,7,Rafael,Rafaj,Mgr.,50,poslanec Národnej rady SR,Bratislava,1
10,SNS,8,Igor,Štefanov,,46,poradca ministra,Nededza,1
10,SNS,9,Ivan,Šaško,Ing.,63,primátor mesta,Tvrdošín,1
10,SNS,10,Ján,Slabý,,57,štátny tajomník MP SR,Trebišov,1
10,SNS,11,Ján,Chrbet,Ing.,46,poslanec Národnej rady SR,Očová,1
10,SNS,12,Jozef,Ďuračka,Ing.,54,poslanec Národnej rady SR,Trnava,1
10,SNS,13,Viliam,Turský,Ing.,55,technický pracovník,Rajecké Teplice,1
10,SNS,14,Milada,Belásová,Bc.,49,poslankyňa Národnej rady SR,Považská Bystrica,1
10,SNS,15,Peter,Petko,Ing.,56,prednosta MsÚ,Spišská Nová Ves,1
10,SNS,16,Marián,Janušek,Ing.,50,súkromný podnikateľ,Žilina,1
10,SNS,17,Jakub,Gajdošík,,25,poslanec Národnej rady SR,Banská Bystrica,1
10,SNS,18,Peter,Dubravay,PhDr.,65,poslanec Národnej rady SR,Kysucké Nové Mesto,1
10,SNS,19,Jaroslav,Izák,Ing. arch.,55,poslanec Národnej rady SR,Handlová,1
10,SNS,20,Vincent,Lukáč,Ing.,56,tréner,Košice,1
10,SNS,21,Pavel,Kapusta,Mgr.,40,novinár,Bratislava,1
10,SNS,22,Ján,Ikrényi,JUDr.,57,advokát,Štúrovo,1
10,SNS,23,Martin,Píry,JUDr.,33,odborný asistent PF,Žilina,1
10,SNS,24,Vladimír,Čečot,Dr. h. c. prof. JUDr. CSc.,58,vysokoškolský učiteľ,Košúty,1
10,SNS,25,Daniel,Klačko,MUDr.,56,lekár,Žilina,1
10,SNS,26,Cyril,Leško,Bc.,58,podnikateľ,Prešov,1
10,SNS,27,Jozef,Čapkovič,Ing.,62,hlavný inšpektor práce,Bratislava - Petržalka,1
10,SNS,28,Ján,Čapkovič,Ing.,62,dôchodca,Bratislava,1
10,SNS,29,Mikuláš,Šupín,prof. Ing. CSc.,57,vysokoškolský profesor,Ružiná,1
10,SNS,30,Jozef,Studenič,,58,riaditeľ Motorsport,Bratislava,1
10,SNS,31,Vladimír,Malík,,47,konateľ spoločnosti,Čadca,1
10,SNS,32,Richard,Takáč,Ing.,28,riaditeľ odb. SPF,Prievidza,1
10,SNS,33,Pavel,Harňák,Ing.,45,prednosta ObÚ,Brezno,1
10,SNS,34,Viliam,Zverina,Mgr.,51,projektový manažér,Alekšince,1
10,SNS,35,Dušan,Pinčík,,54,starosta obce,Hlboké nad Váhom,1
10,SNS,36,Jozef,Gurecka,Ing.,49,banský inžinier,Spišská Stará Ves,1
10,SNS,37,Július,Hauser,PhDr.,61,riaditeľ ŠPÚ,Bratislava,1
10,SNS,38,Jaroslav,Vaľo,,48,pracovník THP,Malčice,1
10,SNS,39,Magdaléna,Kuciaňová,JUDr.,53,advokátka,Piešťany,1
10,SNS,40,Miroslav,Chabada,,44,súkromný podnikateľ,Lipovec,1
10,SNS,41,Jozef,Líška,,72,učiteľ - dôchodca,Divín,1
10,SNS,42,Roman,Stopka,Mgr.,41,riaditeľ,Trenčín,1
10,SNS,43,Peter,Bačik,,30,podnikateľ,Topoľčany,1
10,SNS,44,Peter,Pamula,,39,odborný pracovník,Dobšiná,1
10,SNS,45,Štefan,Páchnik,Ing.,53,riaditeľ ÚP,Senec,1
10,SNS,46,Peter,Dujava,Ing.,32,konateľ spoločnosti,Poprad,2
10,SNS,47,Anna,Piláriková,PaedDr.,61,prednostka ObÚ,Galanta,1
10,SNS,48,Rudolf,Urbanovič,Ing.,49,prednosta MsÚ,Liptovský Mikuláš,1
10,SNS,49,Anton,Vanko,Ing.,61,vedúci odboru,Ilava,1
10,SNS,50,Slavomír,Vanka,,33,živnostník,Lutila,1
10,SNS,51,Miroslav,Považan,Mgr.,56,primátor,Tlmače,1
10,SNS,52,Jozef,Lenič,,60,dopravný kontrolór,Vranov nad Topľou,1
10,SNS,53,Lukáš,Machala,JUDr.,36,právnik,Bratislava,2
10,SNS,54,Jozef,Múdry,Bc.,54,pedagóg,Košice,1
10,SNS,55,Vladimír Jozef,Dlhopolček,Ing.,63,riaditeľ odboru MDPT SR,Hlohovec,1
10,SNS,56,Vladimír,Urban,JUDr.,49,štátny zamestnanec,Stankovany,1
10,SNS,57,Andrej,Vaňo,Ing.,39,strojný inžinier,Partizánske,1
10,SNS,58,Jana,Uhrinová,Mgr.,53,prednostka ObÚ,Rimavská Sobota,1
10,SNS,59,František,Filip,Mgr.,47,energetik,Hosťovce,1
10,SNS,60,Ondrej,Bartoš,,42,podnikateľ,Bardejov,1
10,SNS,61,Jozef,Štolc,,50,živnostník,Pezinok,1
10,SNS,62,Zdenek,Gerda,,50,podnikateľ,Košice,1
10,SNS,63,Miroslav,Adamik,JUDr.,50,štátny zamestnanec,Marcelová,1
10,SNS,64,Ivan,Križan,,51,podnikateľ,Nové Mesto nad Váhom,1
10,SNS,65,Štefan,Pokľuda,Ing.,61,primátor,Dudince,1
10,SNS,66,Ján,Štefánik,Ing.,43,hlavný štátny radca,Šaľa,1
10,SNS,67,Jozef,Harakaľ,Ing.,52,lesný inžinier,Kamenica nad Cirochou,1
10,SNS,68,Eva,Jaššová,PhDr. PhD.,56,vedecká pracovníčka,Bratislava,1
10,SNS,69,Ján,Plencner,,60,prednosta OcÚ,Nálepkovo,1
10,SNS,70,Drahomír,Vorlíček,Ing.,36,lesný inžinier,Veľké Dvorníky,1
10,SNS,71,Vladimír,Bálint,Ing.,61,podnikateľ,Martin,1
10,SNS,72,Jaroslav,Chudý,,56,výsluhový dôchodca,Bánovce nad Bebravou,1
10,SNS,73,Mário,Maruška,Mgr.,34,podnikateľ,Nová Baňa,1
10,SNS,74,Ladislav,Haluška,Ing.,41,strojný inžinier,Sabinov,1
10,SNS,75,Eduard,Konečný,JUDr.,55,prednosta ObÚ,Malinovo,1
10,SNS,76,Milan,Ďurica,,63,dôchodca,Stropkov,1
10,SNS,77,Jozef,Hornáček,,45,invalidný dôchodca,Pavlice,1
10,SNS,78,Jaroslav,Pecho,RNDr.,51,prednosta ObÚ,Rajec,1
10,SNS,79,Štefan,Klimek,,29,živnostník,Stará Myjava,1
10,SNS,80,Peter,Nemec,,53,robotník,Breznička,1
10,SNS,81,Štefan,Slováčik,,59,podnikateľ,Malý Lapáš,1
10,SNS,82,Ivana,Buková,Ing.,48,štátna zamestnankyňa,Údol,1
10,SNS,83,Silvia,Mrázová,Ing.,49,ekonómka,Bratislava,1
10,SNS,84,Peter,Bratko,Ing.,49,podnikateľ,Krompachy,1
10,SNS,85,Barbora,Blahutová,,22,študentka VŠ politológie,Pečeňady,1
10,SNS,86,Ondrej,Kubica,Mgr.,43,sociálny pracovník,Klubina,1
10,SNS,87,Štefan,Škríp,Ing.,61,poradca ministra,Prievidza,1
10,SNS,88,Igor,Pavúk,Ing.,49,prednosta ObÚ ŽP,Brezno,1
10,SNS,89,Alexander,Hlavatý,Ing.,49,prednosta ObÚ,Šurany,1
10,SNS,90,Cyril,Dudáš,,52,živnostník,Svidník,1
10,SNS,91,Ľudovít,Kollár,RNDr.,61,štátny zamestnanec,Bratislava,1
10,SNS,92,Jana,Petrigová,Ing.,48,školská inšpektorka,Michalovce,1
10,SNS,93,Jozef,Rezbárik,Ing.,59,štátny zamestnanec,Hrnčiarovce nad Parnou,1
10,SNS,94,Ivan,Hašto,Ing.,42,starosta obce,Trebostovo,1
10,SNS,95,Dušan,Štrauss,Mgr.,31,učiteľ,Trenčín,1
10,SNS,96,Jozef,Zimula,,47,súkromný podnikateľ,Veľké Lovce,1
10,SNS,97,Peter,Tydlitát,Ing.,43,starosta obce,Gajary,1
10,SNS,98,Štefan,Sekeľský,,55,elektrotechnik,Košice,1
10,SNS,99,Peter,Grom,JUDr.,36,advokát,Bratislava,1
10,SNS,100,Ivan,Bokor,,35,živnostník,Pečeňady,1
10,SNS,101,Miroslav,Macúš,,55,majster - elektrotechnik,Radoľa,1
10,SNS,102,Ján,Čičmanec,Ing.,54,riaditeľ poisťovne,Čavoj,1
10,SNS,103,Peter,Zorvan,Ing. PhD.,49,vedúci THP,Banská Štiavnica,1
10,SNS,104,Stanislav,Čečko,Ing.,47,prednosta ObÚ,Stropkov,1
10,SNS,105,Peter,Vaľko,Mgr.,35,manažér,Košice,1
10,SNS,106,Peter,Kucharič,Mgr.,38,stredoškolský učiteľ,Holíč,1
10,SNS,107,Viliam,Rumanko,Bc.,51,manažér,Zlaté Moravce,1
10,SNS,108,Milan,Kajaba,,59,dôchodca,Považská Bystrica,1
10,SNS,109,Dušan,Bosák,Ing.,38,živnostník,Žiar nad Hronom,1
10,SNS,110,Margita,Fialová,,48,starostka,Veľké Kozmálovce,1
10,SNS,111,Gabriel,Hudák,Ing.,58,poľnohospodársky inžinier,Ňagov,1
10,SNS,112,Ľubomír,Nerušil,JUDr.,48,ŠPÚ - vedúci odboru,Bratislava,1
10,SNS,113,Igor,Miňo,Ing.,49,technik,Ruskovce,1
10,SNS,114,Pavol,Bosák,Ing.,54,analytik IT,Drahovce,1
10,SNS,115,Ján,Bureš,,68,dôchodca,Žilina,1
10,SNS,116,Marek,Oršula,Ing.,37,manažér,Partizánske,1
10,SNS,117,Juraj,Gajdoš,Ing. arch.,49,architekt,Nitra,1
10,SNS,118,Cyril,Hirjak,,47,starosta obce,Chlmec,1
10,SNS,119,Štefan,Poľaško,RSDr.,66,dôchodca,Vrbnica,1
10,SNS,120,Miloš,Oliva,Ing.,44,riaditeľ,Holíč,1
10,SNS,121,Peter,Marčulinec,,52,tajomník poľovníckeho zväzu,Žilina,1
10,SNS,122,Vladimír,Daniš,,52,podnikateľ,Handlová,1
10,SNS,123,Juraj,Kološta,Mgr.,29,učiteľ,Nová Baňa,1
10,SNS,124,Jozef,Kubala,Ing.,52,stavebný inžinier,Levice,1
10,SNS,125,Eva,Novotová,,61,podnikateľka,Bratislava,1
10,SNS,126,Stanislav,Gaľa,,46,živnostník,Michalovce,1
10,SNS,127,Radovan,Baláž,Ing.,28,asistent poslanca Národnej rady SR,Banská Bystrica,1
10,SNS,128,Katarína,Jackuliaková,MUDr.,45,lekárka,Žilina,1
10,SNS,129,Anna,Ciganová,,60,dôchodkyňa,Giraltovce,1
10,SNS,130,Daniela,Hamarová,Ing.,48,riaditeľka ObPÚ,Malacky,1
10,SNS,131,František,Marcin,,51,technik,Ostrov,1
10,SNS,132,Ján,Jevín,Ing.,40,technik,Vranov nad Topľou,1
10,SNS,133,Martin,Pastirik,Mgr.,37,učiteľ,Nižná Rybnica,1
10,SNS,134,Peter,Adámek,Ing.,43,strojný inžinier,Rudník,1
10,SNS,135,Miroslav,Hájiček,Ing.,56,strojný inžinier,Poltár,1
10,SNS,136,Monika,Drončovská,,36,požiarna a bezpečnostná technička,Žilina,1
10,SNS,137,Adrián,Struňák,Ing.,42,technik,Vranov nad Topľou,1
10,SNS,138,Marcel,Metes,Ing.,29,súkromný podnikateľ,Pezinok,1
10,SNS,139,Milan,Staňo,Ing.,45,lesný inžinier,Horná Poruba,1
10,SNS,140,Mária,Šujanská,,36,súkromná podnikateľka,Žilina,1
10,SNS,141,Jozef,Toman,Ing.,57,ekonomický inžinier,Jacovce,1
10,SNS,142,Mariana,Bohačiaková,Mgr.,30,riaditeľka CVČ,Varín,1
10,SNS,143,Ľubomír,Sýkora,Ing.,49,stredoškolský učiteľ,Dubnica nad Váhom,1
10,SNS,144,Jaroslav,Lamoš,Ing.,42,súkromný podnikateľ,Žilina,1
10,SNS,145,Ladislav,Mariš,,51,riaditeľ strediska služieb,Bánovce nad Bebravou,1
10,SNS,146,Adrian,Kunik,,47,ekonóm,Topoľčany,1
10,SNS,147,Jaroslav,Gelatík,,41,starosta,Kľače,1
10,SNS,148,Dušan,Šutý,Ing.,50,technik,Žilina,1
10,SNS,149,Michaela,Holoubková,,21,politicko-organizačná pracovníčka,Trnava,1
10,SNS,150,Milan,Marko,,53,technik,Levice,1
11,ND,1,Tibor,Mikuš,Ing.,57,poslanec NR SR predseda TTSK,Suchá nad Parnou,1
11,ND,2,Milan,Cagala,Ing. CSc.,61,manažér,Nové Mesto nad Váhom,1
11,ND,3,Zdenko,Čambal,Mgr.,48,primátor mesta,Holíč,1
11,ND,4,Dušan,Guťan,Ing.,57,riaditeľ úradu,Bratislava,1
11,ND,5,Juraj,Štaffa,Ing. PhD.,54,podnikateľ,Bratislava,1
11,ND,6,Ľubomír,Parízek,RNDr.,47,primátor mesta,Senica,1
11,ND,7,Jozef,Tarčák,PaedDr.,51,poslanec Národnej rady SR,Námestovo,1
11,ND,8,Vladimír,Hruban,Ing.,49,podnikateľ,Bratislava,1
11,ND,9,Dušan,Sarka,Ing. PhD.,57,znalec podnikateľ,Košice,1
11,ND,10,Ľuboš,Čorej,Ing.,38,ekonóm,Prešov,1
11,ND,11,Alexander,Mézeš,Ing.,61,primátor,Galanta,1
11,ND,12,Pavel,Trnka,Ing.,55,podnikateľ,Banská Bystrica,1
11,ND,13,Dana,Duffková,Mgr.,41,podnikateľka,Bratislava,1
11,ND,14,Marko,Halo,doc. Ing. PhD.,42,vysokoškolský pedagóg,Nitra,1
11,ND,15,Ján,Pavuk,Ing.,53,starosta obce,Haniska,1
