;X;again;party1;party2;year1;loyal;switch;minor1;switchMiMa;switchMiMi;switchMaMa;switchMaMi;new2;mp
4655;4655;Rothschein Karel;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4656;4656;Preininger Tom·ö;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4657;4657;Houöka Miroslav;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4658;4658;Tourek Jan;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4659;4659;K¯iöùan Tom·ö;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4660;4660;NÏmec Ji¯Ì;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4661;4661;IviËiËov· Jitka;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4662;4662;JureËka Marian;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4663;4663;John Frantiöek;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4664;4664;Fidrmuc Jaroslav;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4665;4665;änevajs Ladislav;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4666;4666;Hanuöka Petr;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4667;4667;OdstrËilov· Zdislava;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4668;4668;Kaön˝ Miroslav;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4669;4669;JelÌnkov· ä·rka;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4670;4670;Foriökov· Dana;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4671;4671;P¯·dka Miroslav;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4672;4672;Praû·kov· VÏra;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4673;4673;Dr·bek Ivan;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4674;4674;Chamr·th Rudolf;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4675;4675;äujan VojtÏch;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4676;4676;Jedelsk˝ Marcel;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4677;4677;Golasowsk· Pavla;KDU-»SL;KDU-»SL;2010;1;0;1;0;0;0;0;0;0
4678;4678;Cibulka Petr;PB;PB;2010;1;0;1;0;0;0;0;0;0
4679;4679;Durdil Miroslav;PB;PB;2010;1;0;1;0;0;0;0;0;0
4680;4680;Kutina Frantiöek;PB;PB;2010;1;0;1;0;0;0;0;0;0
4681;4681;FronÏk Roman;PB;PB;2010;1;0;1;0;0;0;0;0;0
4682;4682;Kypr˝ Daniel;PB;PB;2010;1;0;1;0;0;0;0;0;0
4683;4683;Macek Pavel;PB;PB;2010;1;0;1;0;0;0;0;0;0
4684;4684;Prokop ZdenÏk;PB;PB;2010;1;0;1;0;0;0;0;0;0
4685;4685;»ernota Miroslav;PB;PB;2010;1;0;1;0;0;0;0;0;0
4686;4686;BeËka Jan;PB;PB;2010;1;0;1;0;0;0;0;0;0
4687;4687;Luk·Ëek Petr;PB;PB;2010;1;0;1;0;0;0;0;0;0
4688;4688;Nosek ZdenÏk;PB;PB;2010;1;0;1;0;0;0;0;0;0
4689;4689;Hejl Petr;PB;PB;2010;1;0;1;0;0;0;0;0;0
4690;4690;Hauserov· Eva;PB;PB;2010;1;0;1;0;0;0;0;0;0
4691;4691;Foltis Karel;PB;PB;2010;1;0;1;0;0;0;0;0;0
4692;4692;Jirs·kov· Jarmila;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4693;4693;Dvo¯·k Ivan;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4694;4694;NedvÏd Karel;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4695;4695;Kynclov· V·clava;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4696;4696;Fejfar Ji¯Ì;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4697;4697;Kraft Pavel;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4698;4698;Janouöek Ji¯Ì;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4699;4699;PolÌvka Karel;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4700;4700;ZÌdek Miloö;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4701;4701;Sprungov· Vlasta;»SNS2005;LEV 21;2010;0;1;1;0;1;0;0;1;0
4702;4702;Mirovsk˝ Ond¯ej;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4703;4703;Hrabal Ladislav;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4704;4704;Rut Ond¯ej;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4705;4705;BudÌn Luk·ö;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4706;4706;Pickov· Ilona;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4707;4707;Kolmanov· Dagmar;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4708;4708;Rejchrtov· AlûbÏta;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4709;4709;KratochvÌlov· Silvie;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4710;4710;KofroÚov· Iva;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4711;4711;Brabec Petr;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4712;4712;Vedral VladimÌr;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4713;4713;Lev Libor;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4714;4714;Sequens Edvard;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4715;4715;Marek Martin;SZ;ZmÏna;2010;0;1;1;0;1;0;0;1;0
4716;4716;»ernÌk Roman;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4717;4717;Kub·t Tom·ö;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4718;4718;Mudrov· Marie;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4719;4719;P·la LumÌr;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4720;4720;Moudr· W¸nschov· Irena;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4721;4721;Bu¯t VladimÌr;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4722;4722;KrejËov· Hana;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4723;4723;Nepraöov· Radka;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4724;4724;Hudec Miroslav;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4725;4725;Kulich Ji¯Ì;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4726;4726;VÏchet Martin;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4727;4727;Hanousek Martin;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4728;4728;Karel Tom·ö;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4729;4729;MalÌk Ji¯Ì;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4730;4730;Kvapil Pavel;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4731;4731;Pavlosek Ji¯Ì;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4732;4732;Kodymov· Eva;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4733;4733;Jakeö Michal;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4734;4734;Houzarov· Hana;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4735;4735;Pykal Ji¯Ì;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4736;4736;Vitnerov· Jana;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4737;4737;Kol·¯ MatÏj;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4738;4738;Dr·palov· Jana;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4739;4739;VlaöÌn MojmÌr;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4740;4740;Blatn· Milada;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4741;4741;Medek Michal;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4742;4742;Fajnorov· Ivana;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4743;4743;Hollan Jan;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4744;4744;Spurn· Pavla;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4745;4745;Hradil Tom·ö;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4746;4746;Kola¯Ìk Martin;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4747;4747;M·tl Milan;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4748;4748;Jurek VilÈm;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4749;4749;Pajurkov· Bohuslava;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4750;4750;JelÌnek Petr;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4751;4751;Talafant Jan;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4752;4752;Brady Pavla;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4753;4753;Novotn˝ Ji¯Ì;SZ;KDU-»SL;2010;0;1;1;1;0;0;0;0;0
4754;4754;Vernerov· Kate¯ina;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4755;4755;Klega Ji¯Ì;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4756;4756;Pavel Libor;SZ;⁄svit;2010;0;1;1;1;0;0;0;1;0
4757;4757;Krist Ji¯Ì;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4758;4758;Mitura Pavel;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4759;4759;ämotek RenÈ;SZ;SZ;2010;1;0;1;0;0;0;0;0;0
4760;4760;Mor·vkov· Eva;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4761;4761;Babinec Bohdan;Suveren.;LEV 21;2010;0;1;1;0;1;0;0;1;0
4762;4762;»Ìla Ivan;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4763;4763;Jakub˘v Michaela;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4764;4764;V·vra VÌtÏzslav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4765;4765;NÏmec VladimÌr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4766;4766;Chovancov· Marta;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4767;4767;M·lek Roman;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4768;4768;Semeck˝ Marcel;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4769;4769;VojtÌökov· Andrea;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4770;4770;Volfov· Jana;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4771;4771;Hannig Petr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4772;4772;Somberg Ji¯Ì;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4773;4773;Pomma V·clav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4774;4774;PivoÚka V·clav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4775;4775;Bareöov· Miroslava;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4776;4776;Jandov· Lenka;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4777;4777;Paukejov· Marie;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4778;4778;Paldinus ºuboö;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4779;4779;DolÌvkov· Jitka;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4780;4780;KleËkov· Libuöe;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4781;4781;Kocman Petr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4782;4782;Podskalsk· ZdeÚka;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4783;4783;»arnogursk˝ Jaroslav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4784;4784;Opplov· Alena;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4785;4785;Horov· Jitka;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4786;4786;Hradeck· Ilona;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4787;4787;Ambrozkov· Jaroslava;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4788;4788;ätrasser Miroslav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4789;4789;Fiöer Petr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4790;4790;Vozka Vlastimil;Suveren.;ANO 2011;2010;0;1;1;1;0;0;0;1;0
4791;4791;BeöireviËov· Eva;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4792;4792;Burianov· Dagmar;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4793;4793;Hegrov· KvÏta;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4794;4794;Langhammer LubomÌr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4795;4795;Voda Miroslav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4796;4796;Kuûelka Miloö;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4797;4797;Hodovalov· Renata;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4798;4798;Pajkrt Stanislav;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4799;4799;NeveËe¯alov· VÏra;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4800;4800;Sokolov· Zuzana;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4801;4801;SlavÌk Ji¯Ì;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4802;4802;ätolba JaromÌr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4803;4803;Sedl·Ëkov· Alena;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4804;4804;Lux Luboö;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4805;4805;Pecka Josef;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4806;4806;ObhlÌdal ZdenÏk;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4807;4807;KruûÌk VladimÌr;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4808;4808;Tejkalov· Jaroslava;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4809;4809;Matouö Libor;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4810;4810;Pravdov· Alena;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4811;4811;Ondrov· Lucie;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4812;4812;BuËkov· Jana;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4813;4813;»ehovsk· Eva;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4814;4814;ämotkov· Alena;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4815;4815;äimansk˝ Robert;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4816;4816;Bo¯uta Rostislav;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4817;4817;R˝znar Vladislav;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4818;4818;PavlÌËek ZdenÏk;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4819;4819;Koruna Pavel;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4820;4820;FanËoviË Petr;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4821;4821;Machura Luk·ö;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4822;4822;BÌlsk· Jitka;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4823;4823;Swaczyna Tom·ö;Suveren.;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4824;4824;äimËÌk Pavel;Suveren.;Suveren.;2010;1;0;1;0;0;0;0;0;0
4825;4825;Ziman Tom·ö;Suveren.;SvobodnÌ;2010;0;1;1;0;1;0;0;0;0
4826;4826;Bedn·¯ Jan;HS;ZmÏna;2010;0;1;1;0;1;0;0;1;0
4827;4827;He¯tusov· Simona;HS;ZmÏna;2010;0;1;1;0;1;0;0;1;0
4828;4828;Burian Jan;HS;ZmÏna;2010;0;1;1;0;1;0;0;1;0
4829;4829;Byst¯ick· Dagmar;HS;ZmÏna;2010;0;1;1;0;1;0;0;1;0
4830;4830;HruöÌnsk˝ Martin;HS;ZmÏna;2010;0;1;1;0;1;0;0;1;0
4831;4831;Profant Ond¯ej;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4832;4832;Mich·lek Jakub;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4833;4833;Podhajsk˝ Jan;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4834;4834;Pol·k Michael;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4835;4835;VaöÌËek Ivo;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4836;4836;œurËo Tom·ö;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4837;4837;Rezek Ji¯Ì;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4838;4838;Pot˘Ëek Martin;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4839;4839;äoukal Adam;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4840;4840;Pech ZdenÏk;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4841;4841;T¯eöÚ·k Petr;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4842;4842;T¯eöÚ·k ZdenÏk;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4843;4843;ätÏp·nek ZdenÏk;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4844;4844;Bartoö Ivan;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4845;4845;Mikol·ö Ivan;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4846;4846;Vyhnal Petr;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4847;4847;Kl·pötÏ Pavel;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4848;4848;Rada Jaroslav;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4849;4849;Hork˝ Kamil;Pir·ti;SvobodnÌ;2010;0;1;1;0;1;0;0;0;0
4850;4850;Brejöa ZdenÏk;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4851;4851;Kröka Filip;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4852;4852;Kade¯·vek Ji¯Ì;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4853;4853;Doleûal Patrik;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4854;4854;Nov˝ Luk·ö;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4855;4855;Kapounek Petr;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4856;4856;Kryst˝n ZbynÏk;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4857;4857;Holman Pavel;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4858;4858;MadÏra LudÏk;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4859;4859;Demel Ji¯Ì;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4860;4860;KopeËn˝ Petr;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4861;4861;»ernohorsk˝ Luk·ö;Pir·ti;Pir·ti;2010;1;0;1;0;0;0;0;0;0
4862;4862;Vandas Tom·ö;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4863;4863;Pet¯ivalsk˝ Ji¯Ì;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4864;4864;Budz Ladislav;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4865;4865;K¯iv·nek Karel;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4866;4866;ämucr Rudolf;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4867;4867;ätanglov· Monika;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4868;4868;Ho¯ejö Luboö;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4869;4869;Dvo¯·k Robert;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4870;4870;Mr˙z Jaroslav;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4871;4871;VaÚata Jind¯ich;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4872;4872;äafr·nek Jind¯ich;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4873;4873;ätÏp·nek Ji¯Ì;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4874;4874;ChmelÌk Pavel;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4875;4875;H˘lka Ji¯Ì;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4876;4876;Moravec Ji¯Ì;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4877;4877;KoËÌ AntonÌn;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4878;4878;PÈËi LubomÌr;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4879;4879;Novotn· SoÚa;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4880;4880;Sl·dek David;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4881;4881;Pecina Rudolf;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4882;4882;SlavÌk David;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4883;4883;St¯eötÌk Roman;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4884;4884;Sedlisk· M·ria;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4885;4885;Jir·skov· Iveta;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4886;4886;Borna Petr;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4887;4887;Lamprecht Erik;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4888;4888;Pikola Rudolf;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4889;4889;Gottlieb ZdenÏk;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4890;4890;Salajka Milan;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4891;4891;är·mek Miloö;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4892;4892;Je¯·bek Vilibald;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4893;4893;Dost·l Jan;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4894;4894;Lorenc Libor;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4895;4895;Nov·k Michal;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4896;4896;Besta Luk·ö;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4897;4897;Machov· Iveta;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4898;4898;Pek·rkov· Lucie;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4899;4899;Poledno Ji¯Ì;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4900;4900;Dopir·k Petr;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4901;4901;FronËek VilÈm;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4902;4902;Sn·öel ZdenÏk;DSSS;DSSS;2010;1;0;1;0;0;0;0;0;0
4903;4903;Mach Petr;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4904;4904;KubÌËek Ji¯Ì;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4905;4905;Smetka Radim;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4906;4906;Hejdov· Alice;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4907;4907;Kindler Kryötof;SvobodnÌ;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4908;4908;Zv·ra Karel;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4909;4909;Kefurt Robert;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4910;4910;Effenberger Jan;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4911;4911;Vlach Erik;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4912;4912;Strachota Ji¯Ì;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4913;4913;Zavadil Petr;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4914;4914;Kubelka Frantiöek;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4915;4915;Valeö Petr;SvobodnÌ;HLVZHŸRU;2010;0;1;1;0;1;0;0;1;0
4916;4916;Vlk Karel;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4917;4917;Sko¯epa Jaroslav;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4918;4918;Pavlis Tom·ö;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4919;4919;Havelka Karel;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4920;4920;Trojan V·clav;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4921;4921;Steinhauserov· Irena;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4922;4922;ÿimn·Ë Petr;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4923;4923;Ambroû Michal;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4924;4924;Mach·lek Ivo;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4925;4925;Waisov· Jaroslava;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4926;4926;Hrazdil Igor;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4927;4927;¡belovsk˝ Adam;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4928;4928;»ervenka Miroslav;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4929;4929;Pilc Jind¯ich;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4930;4930;Ottov· Helena;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
4931;4931;L·ska Jan;SvobodnÌ;SvobodnÌ;2010;1;0;1;0;0;0;0;0;0
