;X;again;party1;party2;order1;order2;change;minor;loyal;improveParty;improveParty2;improvePosition;origPartyDissolved;year1;minorMajor;minorMinor;majorMajor;majorMinor;switch;new2;switchMiMa;switchMiMi;switchMaMa;switchMaMi;mp
928;928;Jozef UhlÌk;PSNS;SLNKO;107;40;-67;1;0;0;1;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
929;929;Rudolf BagÌn;PSNS;SLNKO;120;108;-12;1;0;0;1;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
930;930;Bohumil Hujsi;PSNS;SLNKO;23;100;77;1;0;0;1;0;1;2002;0;1;0;0;1;1;0;1;0;0;0
931;931;Peter äolt˝s;PSNS;SLNKO;27;49;22;1;0;0;1;0;1;2002;0;1;0;0;1;1;0;1;0;0;0
932;932;Alûbeta StanÌkov·;PSNS;SLNKO;109;145;36;1;0;0;1;0;1;2002;0;1;0;0;1;1;0;1;0;0;0
933;933;Jozef Maras;PSNS;SLNKO;118;64;-54;1;0;0;1;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
934;934;J·n Slota;PSNS;SNS;1;1;0;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
935;935;ätefan ZelnÌk;PSNS;SNS;3;5;2;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
936;936;Duöan ävantner;PSNS;SNS;5;4;-1;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
937;937;Rudolf PuËÌk;PSNS;SNS;9;3;-6;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
938;938;Peter Dubravay;PSNS;SNS;11;16;5;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
939;939;Jozef LÌöka;PSNS;SNS;12;21;9;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
940;940;Peter Pamula;PSNS;SNS;33;46;13;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
941;941;Jaroslav Iz·k;PSNS;SNS;35;22;-13;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
942;942;J·n Havr·nek;PSNS;SNS;45;102;57;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
943;943;Radoslav G·ll;PSNS;SNS;55;77;22;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
944;944;Jaroslav Chud˝;PSNS;SNS;65;119;54;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
945;945;Mikul·ö Sedl·Ëek;PSNS;SNS;72;132;60;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
946;946;ºudovÌt Koll·r;PSNS;SNS;81;123;42;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
947;947;Eva Jaööov·;PSNS;SNS;110;66;-44;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
948;948;Jozef ätolc;PSNS;SNS;122;149;27;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
949;949;Andrej Vidra;PSNS;SNS;126;76;-50;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
950;950;J·n Mokr˝;PSNS;SNS;15;58;43;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
951;951;Jozef œuraËka;PSNS;SNS;16;15;-1;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
952;952;Daniel KlaËko;PSNS;SNS;57;25;-32;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
953;953;Igor Detko;PSNS;SNS;58;27;-31;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
954;954;J·n Slab˝;PSNS;SNS;77;14;-63;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
955;955;Juraj är·mek;PSNS;SNS;85;97;12;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
956;956;Jaroslav Lamoö;PSNS;SNS;92;138;46;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
957;957;Peter Kubala;PSNS;SNS;106;87;-19;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
958;958;Jozef Berki;ROMA;HZD;5;112;107;1;0;1;1;0;1;2002;0;1;0;0;1;0;0;1;0;0;0
959;959;M·ria Vargov·;ROSA;ºB;13;43;30;1;0;1;1;0;1;2002;0;1;0;0;1;0;0;1;0;0;0
960;960;Mikul·ö Dzurinda;SDK⁄;SDK⁄-DS;1;1;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
961;961;Eduard Kukan;SDK⁄;SDK⁄-DS;2;4;2;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
962;962;Ivan Mikloö;SDK⁄;SDK⁄-DS;3;2;-1;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
963;963;Ivan äimko;SDK⁄;Misia 21;4;1;-3;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
964;964;Zuzana Martin·kov·;SDK⁄;SF;5;1;-4;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
965;965;Jozef Mikuö;SDK⁄;SDK⁄-DS;6;13;7;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
966;966;Milan Hort;SDK⁄;SDK⁄-DS;8;5;-3;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
967;967;Ferdinand DevÌnsky;SDK⁄;SDK⁄-DS;10;24;14;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
968;968;Tom·ö Galbav˝;SDK⁄;SDK⁄-DS;11;21;10;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
969;969;Peter MiööÌk;SDK⁄;SDK⁄-DS;12;20;8;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
970;970;Juraj Liöka;SDK⁄;SDK⁄-DS;13;6;-7;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
971;971;J·n Rusn·k;SDK⁄;SDK⁄-DS;16;33;17;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
972;972;Pavol KuboviË;SDK⁄;SDK⁄-DS;18;7;-11;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
973;973;ºubica Navr·tilov·;SDK⁄;SF;20;3;-17;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
974;974;Zolt·n Horv·th;SDK⁄;SDK⁄-DS;21;30;9;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
975;975;Jarmila Tk·Ëov·;SDK⁄;SDK⁄-DS;23;23;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
976;976;Stanislav Janiö;SDK⁄;SDK⁄-DS;25;18;-7;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
977;977;Stanislav äkoda;SDK⁄;SDK⁄-DS;26;43;17;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
978;978;Eva Rusn·kov·;SDK⁄;SDK⁄-DS;28;56;28;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
979;979;Petra Mas·cov·;SDK⁄;SDK⁄-DS;31;34;3;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
980;980;VladimÌr Hor·k;SDK⁄;SDK⁄-DS;33;73;40;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
981;981;Viliam Novotn˝;SDK⁄;SDK⁄-DS;34;26;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
982;982;Eva Hlav·Ëov·;SDK⁄;SF;37;5;-32;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
983;983;J·n Pataky;SDK⁄;SDK⁄-DS;39;28;-11;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
984;984;ºudovÌt DauËo;SDK⁄;SDK⁄-DS;43;64;21;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
985;985;Martin Kuruc;SDK⁄;SDK⁄-DS;47;29;-18;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
986;986;Karol GÈË;SDK⁄;SDK⁄-DS;52;70;18;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
987;987;Milan Vaökor;SDK⁄;SDK⁄-DS;53;86;33;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
988;988;Jaroslav IvanËo;SDK⁄;SDK⁄-DS;56;31;-25;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
989;989;Eva Bombov·;SDK⁄;Misia 21;58;2;-56;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
990;990;Oto Nevick˝;SDK⁄;SDK⁄-DS;59;95;36;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
991;991;Martin Pado;SDK⁄;SDK⁄-DS;61;9;-52;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
992;992;Tibor Maùaö;SDK⁄;SDK⁄-DS;62;89;27;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
993;993;M·ria PorubËinov·;SDK⁄;SDK⁄-DS;64;109;45;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
994;994;Ondrej Divinsk˝;SDK⁄;SDK⁄-DS;67;63;-4;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
995;995;Peter Ottinger;SDK⁄;SDK⁄-DS;74;82;8;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
996;996;Allan S·ghy;SDK⁄;SDK⁄-DS;76;65;-11;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
997;997;Frantiöek BobeniË;SDK⁄;SF;83;43;-40;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
998;998;Yveta ErdÈlyiov·;SDK⁄;SDK⁄-DS;85;114;29;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
999;999;Vladislav Oravec;SDK⁄;SDK⁄-DS;91;72;-19;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1000;1000;Viera Gajdoöov·;SDK⁄;SDK⁄-DS;93;132;39;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1001;1001;Anton Boc;SDK⁄;SDK⁄-DS;103;139;36;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1002;1002;Michal AmbroviË;SDK⁄;Misia 21;105;8;-97;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
1003;1003;VladimÌr Minx;SDK⁄;SDK⁄-DS;111;110;-1;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1004;1004;Jozef Chynoransk˝;SDK⁄;SDK⁄-DS;116;58;-58;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1005;1005;Peter äulej;SDK⁄;SDK⁄-DS;121;108;-13;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1006;1006;Mari·n Rakovsk˝;SDK⁄;SDK⁄-DS;131;83;-48;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1007;1007;Frantiöek Hal·s;SDK⁄;SDK⁄-DS;135;36;-99;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1008;1008;Pavol ProkopoviË;SDK⁄;SDK⁄-DS;14;10;-4;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1009;1009;Peter BÛdy;SDK⁄;SF;15;6;-9;0;0;0;0;1;0;2002;0;0;0;1;1;1;0;0;0;1;0
1010;1010;Kl·ra MalejËÌkov·;SDK⁄;SDK⁄-DS;60;74;14;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1011;1011;Miroslav KlaËko;SDK⁄;SDK⁄-DS;120;92;-28;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1012;1012;Peter Bar·th;SDº;SOS;7;6;-1;1;0;0;0;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
1013;1013;Cyril Betuö;SDº;SOS;22;1;-21;1;0;0;0;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
1014;1014;Roman Lupt·k;SDº;SOS;39;4;-35;1;0;0;0;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
1015;1015;Richard Nov·k;SDº;SOS;71;5;-66;1;0;0;0;1;1;2002;0;1;0;0;1;1;0;1;0;0;0
1016;1016;Jozef Beh˙l;SDº;SMER;38;137;99;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
1017;1017;J·n Slosiarik;SDº;SMER;61;147;86;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
1018;1018;J·n Sabadoö;SDº;SMER;115;127;12;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
1019;1019;Ivan Kleban;SDº;SMER;141;104;-37;1;0;1;1;1;1;2002;1;0;0;0;1;0;1;0;0;0;0
1020;1020;Boris HanuöËak;SDº;SMER;9;109;100;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
1021;1021;Pavel Struh·r;SDº;SMER;29;124;95;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
1022;1022;Ladislav PavlÌk;SDº;SMER;35;118;83;1;0;1;1;0;1;2002;1;0;0;0;1;0;1;0;0;0;0
1023;1023;Pavel J·noöÌk;SDPO;SF;14;112;98;1;0;1;1;0;1;2002;0;1;0;0;1;1;0;1;0;0;0
1024;1024;Robert Fico;SMER;SMER;1;1;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1025;1025;Duöan »aploviË;SMER;SMER;3;4;1;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1026;1026;Boris Zala;SMER;SMER;5;18;13;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1027;1027;Pavol Paöka;SMER;SMER;6;3;-3;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1028;1028;Robert KaliÚ·k;SMER;SMER;7;2;-5;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1029;1029;Duöan MuÚko;SMER;SMER;9;23;14;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1030;1030;ºubomÌr V·ûny;SMER;SMER;10;6;-4;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1031;1031;Igor äulaj;SMER;SMER;11;5;-6;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1032;1032;Ren·ta ZmajkoviËov·;SMER;SMER;12;9;-3;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1033;1033;Maroö KondrÛt;SMER;SMER;13;22;9;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1034;1034;Miroslav Chovanec;SMER;SMER;14;11;-3;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1035;1035;Jozef Burian;SMER;SMER;15;20;5;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1036;1036;Darina Gab·niov·;SMER;SMER;16;21;5;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1037;1037;Miroslav »Ìû;SMER;SMER;17;26;9;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1038;1038;Edita Angyalov·;SMER;SMER;18;55;37;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1039;1039;RÛbert Madej;SMER;SMER;19;29;10;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1040;1040;Jozef BuËek;SMER;SMER;20;25;5;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1041;1041;Jaroslav Baöka;SMER;SMER;21;24;3;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1042;1042;Igor FederiË;SMER;SMER;22;14;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1043;1043;Ivan Varga;SMER;SMER;24;19;-5;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1044;1044;Jana Laöö·kov·;SMER;SMER;25;10;-15;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1045;1045;Mari·n Z·humensk˝;SMER;SMER;27;33;6;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1046;1046;Stanislav Kub·nek;SMER;SMER;29;12;-17;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1047;1047;Monika Smolkov·;SMER;SMER;31;36;5;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1048;1048;Duöan Galis;SMER;SMER;32;30;-2;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1049;1049;J·n Senko;SMER;SMER;33;49;16;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1050;1050;Viera Tomanov·;SMER;SMER;34;38;4;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1051;1051;Juraj Zervan;SMER;SMER;36;75;39;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1052;1052;Tibor Lebock˝;SMER;SMER;37;56;19;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1053;1053;Mari·n KovaËÛcy;SMER;SMER;39;60;21;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1054;1054;Peter Pelegrini;SMER;SMER;41;27;-14;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1055;1055;J·n »ech;SMER;SMER;42;42;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1056;1056;ºubica Roökov·;SMER;SMER;47;52;5;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1057;1057;VladimÌr J·noö;SMER;SMER;49;48;-1;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1058;1058;SlavomÌr Illeö;SMER;SMER;54;76;22;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1059;1059;EmÌlia M¸llerov·;SMER;SMER;57;59;2;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1060;1060;Ivan Boh·Ë;SMER;SMER;59;72;13;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1061;1061;Pavol Val·rik;SMER;SMER;60;74;14;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1062;1062;Jozef Valock˝;SMER;SMER;64;47;-17;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1063;1063;Tibor Glenda;SMER;SMER;66;16;-50;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1064;1064;ºubomÌr ObroËnÌk;SMER;SMER;72;108;36;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1065;1065;Milan Hal˙z;SMER;SMER;73;73;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1066;1066;Karol Suchan;SMER;SMER;80;138;58;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1067;1067;Milan Mojö;SMER;SMER;82;41;-41;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1068;1068;J·n RaË·k;SMER;SMER;86;90;4;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1069;1069;Viera Maz˙rov·;SMER;SMER;89;63;-26;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1070;1070;Jozef AndrejË·k;SMER;SMER;90;120;30;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1071;1071;Boris Hradeck˝;SMER;SMER;95;69;-26;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1072;1072;VladimÌr Mac·öek;SMER;SMER;103;107;4;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1073;1073;Peter LiËko;SMER;SMER;107;99;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1074;1074;Jozef Parec;SMER;SMER;110;121;11;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1075;1075;Duöan Bublav˝;SMER;SMER;113;106;-7;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1076;1076;Magda Koö˙tov·;SMER;SMER;120;53;-67;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1077;1077;M·ria BeÚov·;SMER;SMER;128;95;-33;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1078;1078;Milan Geci;SMER;SMER;139;71;-68;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1079;1079;SlavomÌr Rusinko;SMER;SMER;140;114;-26;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1080;1080;Tom·ö Novansk˝;SMER;SMER;148;77;-71;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1081;1081;ºuboö Racko;SMER;SMER;149;102;-47;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1082;1082;J·n Zvon·r;SMER;SMER;52;46;-6;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1083;1083;Jana Vaæov·;SMER;SMER;76;61;-15;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1084;1084;P·l Cs·ky;SMK-MKP;SMK-MKP;2;2;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1085;1085;Gyula B·rdos;SMK-MKP;SMK-MKP;3;3;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1086;1086;L·szlÛ Gyurovszky;SMK-MKP;SMK-MKP;4;7;3;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1087;1087;JÛzsef BerÈnyi;SMK-MKP;SMK-MKP;11;12;1;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1088;1088;Tibor Bastrn·k;SMK-MKP;SMK-MKP;12;18;6;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1089;1089;L·szlÛ MiklÛs;SMK-MKP;SMK-MKP;13;13;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1090;1090;Iv·n Farkas;SMK-MKP;SMK-MKP;14;6;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1091;1091;G·bor G·l;SMK-MKP;SMK-MKP;18;14;-4;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1092;1092;Rich·rd Hamerlik;SMK-MKP;SMK-MKP;19;36;17;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1093;1093;Kl·ra S·rkˆzy;SMK-MKP;SMK-MKP;21;9;-12;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1094;1094;J·nos Szigeti;SMK-MKP;SMK-MKP;24;23;-1;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1095;1095;Istv·n P·sztor;SMK-MKP;SMK-MKP;25;16;-9;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1096;1096;Gyˆrgy Juh·sz;SMK-MKP;SMK-MKP;27;19;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1097;1097;PÈter Cs˙sz;SMK-MKP;SMK-MKP;31;32;1;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1098;1098;Frigyes Matus;SMK-MKP;SMK-MKP;33;56;23;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1099;1099;Imre AndruskÛ;SMK-MKP;SMK-MKP;39;37;-2;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1100;1100;JÛzsef Kopasz;SMK-MKP;SMK-MKP;58;40;-18;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1101;1101;Olga SzabÛ;SMK-MKP;SMK-MKP;60;58;-2;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1102;1102;Ladislav BartÛk;SMK-MKP;SMK-MKP;63;138;75;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1103;1103;Fridrich Nagy;SMK-MKP;SMK-MKP;67;90;23;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1104;1104;J·nos Juh·sz;SMK-MKP;SMK-MKP;69;57;-12;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1105;1105;L·szlÛ BacsÛ;SMK-MKP;SMK-MKP;71;49;-22;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1106;1106;J·nos Fekete;SMK-MKP;SMK-MKP;75;75;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1107;1107;Endre MÈsz·ros;SMK-MKP;SMK-MKP;81;108;27;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1108;1108;DÈnes MiklÛs;SMK-MKP;SMK-MKP;83;82;-1;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1109;1109;Zolt·n B·n;SMK-MKP;SMK-MKP;89;81;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1110;1110;L·szlÛ Lakatos;SMK-MKP;SMK-MKP;101;104;3;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1111;1111;ätefan Bencze;SMK-MKP;SMK-MKP;102;114;12;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1112;1112;MagdalÈna Zsiga;SMK-MKP;SMK-MKP;105;97;-8;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;0
1113;1113;K·roly Pecz·r;SMK-MKP;SMK-MKP;125;28;-97;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1114;1114;BÈla Bug·r;SMK-MKP;SMK-MKP;1;1;0;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1115;1115;L·szlÛ Szigeti;SMK-MKP;SMK-MKP;6;5;-1;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1116;1116;L·szlÛ Kˆteles;SMK-MKP;SMK-MKP;7;8;1;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1117;1117;L·szlÛ Nagy;SMK-MKP;SMK-MKP;8;11;3;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;1
1118;1118;MiklÛs Duray;SMK-MKP;SMK-MKP;9;4;-5;0;1;1;0;1;0;2002;0;0;1;0;0;0;0;0;0;0;1
1119;1119;Lajos Lad·nyi;SMK-MKP;SMK-MKP;22;30;8;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1120;1120;P·l Keszegh;SMK-MKP;SMK-MKP;28;60;32;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
1121;1121;L·szlÛ ForrÛ;SMK-MKP;SMK-MKP;34;42;8;0;1;1;0;0;0;2002;0;0;1;0;0;0;0;0;0;0;0
